entity_id,kind,substation,date,value,present,degree,e_sh_kwh,e_cu_kwh,chi,pool,w,phi1,phi2,phi3,phi4
DHNC0009-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0009-A03"", ""hID"": ""DHNC0009"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0009-A04,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0009-A04"", ""hID"": ""DHNC0009"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0009-A05,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0009-A05"", ""hID"": ""DHNC0009"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 3, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0009-M,mt,Dhanmondi,2026-06-30,"{""mID"": ""DHNC0009-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 6, ""hID"": ""DHNC0009"", ""archetype"": ""Res-C"", ""w_h"": 624.1576541510876}",1,8,0.0,0.0,0.08124076809453472,PL,0.001286587327114828,0.14771048744460857,0.0,0.0,0.0
DHNC0010-A00,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0010-A00"", ""hID"": ""DHNC0010"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0010-A01,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0010-A01"", ""hID"": ""DHNC0010"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0010-A02,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0010-A02"", ""hID"": ""DHNC0010"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0010-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0010-A03"", ""hID"": ""DHNC0010"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0010-A04,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0010-A04"", ""hID"": ""DHNC0010"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 4, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0010-A05,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0010-A05"", ""hID"": ""DHNC0010"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 10, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0010-A06,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0010-A06"", ""hID"": ""DHNC0010"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0010-M,mt,Dhanmondi,2026-06-30,"{""mID"": ""DHNC0010-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 7, ""hID"": ""DHNC0010"", ""archetype"": ""Res-B"", ""w_h"": 624.1576541510876}",1,9,0.0,0.0,0.08124076809453472,PL,0.0014474107430041815,0.14771048744460857,0.0,0.0,0.0
DHNC0011-A00,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0011-A00"", ""hID"": ""DHNC0011"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0011-A01,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0011-A01"", ""hID"": ""DHNC0011"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0011-A02,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0011-A02"", ""hID"": ""DHNC0011"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0011-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0011-A03"", ""hID"": ""DHNC0011"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0011-A04,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0011-A04"", ""hID"": ""DHNC0011"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 3, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.4221494127703818}",1,3,0.0,1894.0731830290501,0.5523474959780146,PH,0.0001608234158893535,1.0,0.009389983912058088,0.0,0.0
DHNC0011-A05,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0011-A05"", ""hID"": ""DHNC0011"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 4, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4221494127703818}",1,3,0.0,114.79231412297274,0.5501422724835161,PH,0.0001608234158893535,1.0,0.0005690899340641266,0.0,0.0
DHNC0011-A06,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0011-A06"", ""hID"": ""DHNC0011"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 9, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4221494127703818}",1,3,0.0,61.98784962640527,0.5500768271410987,PH,0.0001608234158893535,1.0,0.00030730856439462826,0.0,0.0
DHNC0011-A07,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0011-A07"", ""hID"": ""DHNC0011"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4221494127703818}",1,3,0.0,36.350899472274705,0.5500450529531135,PH,0.0001608234158893535,1.0,0.0001802118124536401,0.0,0.0
DHNC0011-M,mt,Dhanmondi,2026-06-30,"{""mID"": ""DHNC0011-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 8, ""hID"": ""DHNC0011"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,10,0.0,2107.204246250703,0.08385241665027734,PL,0.0016082341588935349,0.14771048744460857,0.010446594222970482,0.0,0.0
DHNC0012-A00,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A00"", ""hID"": ""DHNC0012"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0012-A01,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A01"", ""hID"": ""DHNC0012"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 2, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0012-A02,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A02"", ""hID"": ""DHNC0012"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0012-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A03"", ""hID"": ""DHNC0012"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0012-A04,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A04"", ""hID"": ""DHNC0012"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0012-A05,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A05"", ""hID"": ""DHNC0012"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 1, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.4954218525619628}",1,3,0.0,800.9556392992752,0.5509926966701552,PH,0.0001608234158893535,1.0,0.003970786680620588,0.0,0.0
DHNC0012-A06,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A06"", ""hID"": ""DHNC0012"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4954218525619628}",1,3,0.0,109.22122354081026,0.5501353677277485,PH,0.0001608234158893535,1.0,0.0005414709109937166,0.0,0.0
DHNC0012-A07,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A07"", ""hID"": ""DHNC0012"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 9, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4954218525619628}",1,3,0.0,78.63928094938338,0.5500974647639789,PH,0.0001608234158893535,1.0,0.0003898590559154759,0.0,0.0
DHNC0012-A08,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0012-A08"", ""hID"": ""DHNC0012"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4954218525619628}",1,3,0.0,46.115627717231,0.5500571552628272,PH,0.0001608234158893535,1.0,0.00022862105130845814,0.0,0.0
DHNC0012-M,mt,Dhanmondi,2026-06-30,"{""mID"": ""DHNC0012-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 9, ""hID"": ""DHNC0012"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,11,0.0,1034.9317715066998,0.08252345251924428,PL,0.0017690575747828885,0.14771048744460857,0.005130737698838239,0.0,0.0
DHNC0013-A00,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0013-A00"", ""hID"": ""DHNC0013"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0013-A01,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0013-A01"", ""hID"": ""DHNC0013"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0013-A02,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0013-A02"", ""hID"": ""DHNC0013"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0013-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0013-A03"", ""hID"": ""DHNC0013"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.3843334496920734}",1,3,0.0,202.64561039469956,0.5502511570089405,PH,0.0001608234158893535,1.0,0.0010046280357617183,0.0,0.0
DHNC0013-A04,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0013-A04"", ""hID"": ""DHNC0013"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 10, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.3843334496920734}",1,3,0.0,162.11648831575965,0.5502009256071524,PH,0.0001608234158893535,1.0,0.0008037024286093746,0.0,0.0
DHNC0013-A05,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0013-A05"", ""hID"": ""DHNC0013"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.3843334496920734}",1,3,0.0,85.56147994442871,0.5501060440704416,PH,0.0001608234158893535,1.0,0.00042417628176605885,0.0,0.0
DHNC0013-M,mt,Dhanmondi,2026-06-30,"{""mID"": ""DHNC0013-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 6, ""hID"": ""DHNC0013"", ""archetype"": ""Res-B"", ""w_h"": 624.1576541510876}",1,8,0.0,450.32357865488797,0.08179889478106901,PL,0.001286587327114828,0.14771048744460857,0.0022325067461371516,0.0,0.0
DHNC0014-A00,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A00"", ""hID"": ""DHNC0014"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0014-A01,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A01"", ""hID"": ""DHNC0014"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0014-A02,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A02"", ""hID"": ""DHNC0014"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0014-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A03"", ""hID"": ""DHNC0014"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0014-A04,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A04"", ""hID"": ""DHNC0014"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0014-A05,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A05"", ""hID"": ""DHNC0014"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 1, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.4631926847205541}",1,3,0.0,726.6431170531662,0.550900594449052,PH,0.0001608234158893535,1.0,0.003602377796208058,0.0,0.0
DHNC0014-A06,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A06"", ""hID"": ""DHNC0014"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 4, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4631926847205541}",1,3,0.0,132.11693037330298,0.5501637444452823,PH,0.0001608234158893535,1.0,0.000654977781128738,0.0,0.0
DHNC0014-A07,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A07"", ""hID"": ""DHNC0014"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 9, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4631926847205541}",1,3,0.0,71.34314240158359,0.5500884220004524,PH,0.0001608234158893535,1.0,0.00035368800180951847,0.0,0.0
DHNC0014-A08,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0014-A08"", ""hID"": ""DHNC0014"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4631926847205541}",1,3,0.0,41.837027951545934,0.5500518524076727,PH,0.0001608234158893535,1.0,0.000207409630690767,0.0,0.0
DHNC0014-M,mt,Dhanmondi,2026-06-30,"{""mID"": ""DHNC0014-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 9, ""hID"": ""DHNC0014"", ""archetype"": ""Res-B"", ""w_h"": 624.1576541510876}",1,11,0.0,971.9402177795987,0.08244538139699399,PL,0.0017690575747828885,0.14771048744460857,0.004818453209837082,0.0,0.0
DHNC0015-A00,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A00"", ""hID"": ""DHNC0015"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0015-A01,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A01"", ""hID"": ""DHNC0015"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0015-A02,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A02"", ""hID"": ""DHNC0015"", ""class"": ""critical"", ""appliance"": ""medical_device_home"", ""n"": 1, ""p_rat_kw"": 0.12, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0015-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A03"", ""hID"": ""DHNC0015"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0015-A04,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A04"", ""hID"": ""DHNC0015"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0015-A05,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A05"", ""hID"": ""DHNC0015"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 2, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.5204410757988093}",1,3,0.0,983.7455652876642,0.5512192447359449,PH,0.0001608234158893535,1.0,0.00487697894377927,0.0,0.0
DHNC0015-A06,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A06"", ""hID"": ""DHNC0015"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 6, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.5204410757988093}",1,3,0.0,134.14712253922693,0.5501662606458108,PH,0.0001608234158893535,1.0,0.0006650425832426276,0.0,0.0
DHNC0015-A07,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A07"", ""hID"": ""DHNC0015"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 10, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.5204410757988093}",1,3,0.0,53.65884901569077,0.5500665042583243,PH,0.0001608234158893535,1.0,0.000266017033297051,0.0,0.0
DHNC0015-A08,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0015-A08"", ""hID"": ""DHNC0015"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.5204410757988093}",1,3,0.0,28.319948091614577,0.5500350994696712,PH,0.0001608234158893535,1.0,0.00014039787868455473,0.0,0.0
DHNC0015-M,mt,Dhanmondi,2026-06-30,"{""mID"": ""DHNC0015-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 9, ""hID"": ""DHNC0015"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,11,0.0,1199.8714849341964,0.0827278772042856,PL,0.0017690575747828885,0.14771048744460857,0.0059484364390035025,0.0,0.0
DHNC0016-A00,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A00"", ""hID"": ""DHNC0016"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0016-A01,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A01"", ""hID"": ""DHNC0016"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0016-A02,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A02"", ""hID"": ""DHNC0016"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 1.0, ""y_star"": 0.0}",1,3,46.889267428769976,0.0,0.5500581141044008,PH,0.0001608234158893535,1.0,0.0002324564176027334,0.0,0.0
DHNC0016-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A03"", ""hID"": ""DHNC0016"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 1.0, ""y_star"": 0.0}",1,3,93.77853485753995,0.0,0.5501162282088015,PH,0.0001608234158893535,1.0,0.0004649128352054668,0.0,0.0
DHNC0016-A04,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A04"", ""hID"": ""DHNC0016"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 1.0, ""y_star"": 0.0}",1,3,70.33390114315496,0.0,0.5500871711566011,PH,0.0001608234158893535,1.0,0.00034868462640410007,0.0,0.0
DHNC0016-A05,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A05"", ""hID"": ""DHNC0016"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 2, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.4116945400745224}",1,3,0.0,886.1873499308429,0.5510983320277009,PH,0.0001608234158893535,1.0,0.0043933281108031914,0.0,0.0
DHNC0016-A06,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A06"", ""hID"": ""DHNC0016"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 4, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4116945400745224}",1,3,0.0,80.56248635734934,0.5500998483661547,PH,0.0001608234158893535,1.0,0.00039939346461847195,0.0,0.0
DHNC0016-A07,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A07"", ""hID"": ""DHNC0016"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 8, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4116945400745224}",1,3,0.0,38.66999345152769,0.5500479272157542,PH,0.0001608234158893535,1.0,0.00019170886301686654,0.0,0.0
DHNC0016-A08,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0016-A08"", ""hID"": ""DHNC0016"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 2, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4116945400745224}",1,3,0.0,51.022908026321254,0.5500632372985647,PH,0.0001608234158893535,1.0,0.00025294919425836556,0.0,0.0
DHNC0016-M,mt,Dhanmondi,2026-06-30,"{""mID"": ""DHNC0016-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 9, ""hID"": ""DHNC0016"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,11,211.0017034294649,1056.442737766041,0.08281162647251201,PL,0.0017690575747828885,0.14771048744460857,0.006283433511909196,0.0,0.0
DHNC0017-A00,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0017-A00"", ""hID"": ""DHNC0017"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0017-A01,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0017-A01"", ""hID"": ""DHNC0017"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0017-A02,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0017-A02"", ""hID"": ""DHNC0017"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 1, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
DHNC0017-A03,ap,Dhanmondi,2026-06-30,"{""aID"": ""DHNC0017-A03"", ""hID"": ""DHNC0017"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 5, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.55,PH,0.0001608234158893535,1.0,0.0,0.0,0.0
