nodeId,appliance_id,appliance_name,category,rated_power_w,actual_power_w,duty_cycle,quantity,household_id,label
APP_KSM0029_table_fan_1,KSM0029_table_fan_1,table_fan,Curtailable,45,38.9,0.8,1,KHH0029,Appliance
APP_KSM0029_refrigerator_1,KSM0029_refrigerator_1,refrigerator,Critical,150,119.6,0.42,1,KHH0029,Appliance
APP_KSM0029_led_light_1,KSM0029_led_light_1,led_light,Critical,10,11.0,1.0,4,KHH0029,Appliance
APP_KSM0029_tube_light_1,KSM0029_tube_light_1,tube_light,Critical,36,31.6,1.0,3,KHH0029,Appliance
APP_KSM0029_tv_led_1,KSM0029_tv_led_1,tv_led,Curtailable,60,63.7,1.0,1,KHH0029,Appliance
APP_KSM0029_router_charger_standby_1,KSM0029_router_charger_standby_1,router_charger_standby,Critical,18,21.4,1.0,1,KHH0029,Appliance
APP_KSM0030_ceiling_fan_1,KSM0030_ceiling_fan_1,ceiling_fan,Curtailable,75,70.6,0.85,2,KHH0030,Appliance
APP_KSM0030_table_fan_1,KSM0030_table_fan_1,table_fan,Curtailable,45,55.7,0.8,1,KHH0030,Appliance
APP_KSM0030_led_light_1,KSM0030_led_light_1,led_light,Critical,10,10.2,1.0,4,KHH0030,Appliance
APP_KSM0030_tube_light_1,KSM0030_tube_light_1,tube_light,Critical,36,36.3,1.0,2,KHH0030,Appliance
APP_KSM0030_tv_led_1,KSM0030_tv_led_1,tv_led,Curtailable,60,59.4,1.0,1,KHH0030,Appliance
APP_KSM0030_electric_iron_1,KSM0030_electric_iron_1,electric_iron,Schedulable,1000,960.1,0.8,1,KHH0030,Appliance
APP_KSM0030_ips_backup_1,KSM0030_ips_backup_1,ips_backup,Schedulable,300,282.7,0.6,1,KHH0030,Appliance
APP_KSM0030_router_charger_standby_1,KSM0030_router_charger_standby_1,router_charger_standby,Critical,18,11.8,1.0,1,KHH0030,Appliance
APP_KSM0031_ceiling_fan_1,KSM0031_ceiling_fan_1,ceiling_fan,Curtailable,75,97.8,0.85,2,KHH0031,Appliance
APP_KSM0031_table_fan_1,KSM0031_table_fan_1,table_fan,Curtailable,45,49.0,0.8,1,KHH0031,Appliance
APP_KSM0031_led_light_1,KSM0031_led_light_1,led_light,Critical,10,9.3,1.0,4,KHH0031,Appliance
APP_KSM0031_tube_light_1,KSM0031_tube_light_1,tube_light,Critical,36,32.9,1.0,2,KHH0031,Appliance
APP_KSM0031_tv_led_1,KSM0031_tv_led_1,tv_led,Curtailable,60,79.9,1.0,1,KHH0031,Appliance
APP_KSM0031_electric_kettle_1,KSM0031_electric_kettle_1,electric_kettle,Schedulable,1800,1619.2,0.9,1,KHH0031,Appliance
APP_KSM0031_electric_iron_1,KSM0031_electric_iron_1,electric_iron,Schedulable,1000,1027.0,0.8,1,KHH0031,Appliance
APP_KSM0031_water_pump_0_5hp_1,KSM0031_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,350.0,0.95,1,KHH0031,Appliance
APP_KSM0032_ceiling_fan_1,KSM0032_ceiling_fan_1,ceiling_fan,Curtailable,75,78.4,0.85,2,KHH0032,Appliance
APP_KSM0032_led_light_1,KSM0032_led_light_1,led_light,Critical,10,8.0,1.0,3,KHH0032,Appliance
APP_KSM0032_tube_light_1,KSM0032_tube_light_1,tube_light,Critical,36,24.2,1.0,2,KHH0032,Appliance
APP_KSM0032_tv_led_1,KSM0032_tv_led_1,tv_led,Curtailable,60,62.6,1.0,1,KHH0032,Appliance
APP_KSM0032_electric_kettle_1,KSM0032_electric_kettle_1,electric_kettle,Schedulable,1800,1797.8,0.9,1,KHH0032,Appliance
APP_KSM0032_blender_mixer_1,KSM0032_blender_mixer_1,blender_mixer,Schedulable,400,412.5,0.9,1,KHH0032,Appliance
APP_KSM0032_electric_iron_1,KSM0032_electric_iron_1,electric_iron,Schedulable,1000,1152.0,0.8,1,KHH0032,Appliance
APP_KSM0032_router_charger_standby_1,KSM0032_router_charger_standby_1,router_charger_standby,Critical,18,16.9,1.0,1,KHH0032,Appliance
APP_KSM0032_exhaust_fan_1,KSM0032_exhaust_fan_1,exhaust_fan,Curtailable,35,33.4,0.9,1,KHH0032,Appliance
APP_KSM0033_ceiling_fan_1,KSM0033_ceiling_fan_1,ceiling_fan,Curtailable,75,66.3,0.85,2,KHH0033,Appliance
APP_KSM0033_led_light_1,KSM0033_led_light_1,led_light,Critical,10,6.2,1.0,4,KHH0033,Appliance
APP_KSM0033_tube_light_1,KSM0033_tube_light_1,tube_light,Critical,36,32.4,1.0,1,KHH0033,Appliance
APP_KSM0033_tv_led_1,KSM0033_tv_led_1,tv_led,Curtailable,60,60.0,1.0,1,KHH0033,Appliance
APP_KSM0033_electric_iron_1,KSM0033_electric_iron_1,electric_iron,Schedulable,1000,994.4,0.8,1,KHH0033,Appliance
APP_KSM0033_water_pump_0_5hp_1,KSM0033_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,380.9,0.95,1,KHH0033,Appliance
APP_KSM0034_ceiling_fan_1,KSM0034_ceiling_fan_1,ceiling_fan,Curtailable,75,62.8,0.85,2,KHH0034,Appliance
APP_KSM0034_table_fan_1,KSM0034_table_fan_1,table_fan,Curtailable,45,44.5,0.8,2,KHH0034,Appliance
APP_KSM0034_refrigerator_1,KSM0034_refrigerator_1,refrigerator,Critical,150,117.5,0.42,1,KHH0034,Appliance
APP_KSM0034_led_light_1,KSM0034_led_light_1,led_light,Critical,10,9.1,1.0,4,KHH0034,Appliance
APP_KSM0034_tube_light_1,KSM0034_tube_light_1,tube_light,Critical,36,40.5,1.0,1,KHH0034,Appliance
APP_KSM0034_tv_led_1,KSM0034_tv_led_1,tv_led,Curtailable,60,64.7,1.0,1,KHH0034,Appliance
APP_KSM0034_blender_mixer_1,KSM0034_blender_mixer_1,blender_mixer,Schedulable,400,355.2,0.9,1,KHH0034,Appliance
APP_KSM0034_electric_iron_1,KSM0034_electric_iron_1,electric_iron,Schedulable,1000,1225.4,0.8,1,KHH0034,Appliance
APP_KSM0034_computer_laptop_1,KSM0034_computer_laptop_1,computer_laptop,Curtailable,80,151.9,1.0,1,KHH0034,Appliance
APP_KSM0034_router_charger_standby_1,KSM0034_router_charger_standby_1,router_charger_standby,Critical,18,13.7,1.0,1,KHH0034,Appliance
APP_KSM0035_ceiling_fan_1,KSM0035_ceiling_fan_1,ceiling_fan,Curtailable,75,72.2,0.85,1,KHH0035,Appliance
APP_KSM0035_led_light_1,KSM0035_led_light_1,led_light,Critical,10,8.8,1.0,4,KHH0035,Appliance
APP_KSM0035_tube_light_1,KSM0035_tube_light_1,tube_light,Critical,36,34.7,1.0,2,KHH0035,Appliance
APP_KSM0035_rice_cooker_1,KSM0035_rice_cooker_1,rice_cooker,Schedulable,650,635.3,0.6,1,KHH0035,Appliance
APP_KSM0035_electric_kettle_1,KSM0035_electric_kettle_1,electric_kettle,Schedulable,1800,1729.8,0.9,1,KHH0035,Appliance
APP_KSM0035_blender_mixer_1,KSM0035_blender_mixer_1,blender_mixer,Schedulable,400,395.6,0.9,1,KHH0035,Appliance
APP_KSM0035_electric_iron_1,KSM0035_electric_iron_1,electric_iron,Schedulable,1000,988.0,0.8,1,KHH0035,Appliance
APP_KSM0036_ceiling_fan_1,KSM0036_ceiling_fan_1,ceiling_fan,Curtailable,75,73.0,0.85,2,KHH0036,Appliance
APP_KSM0036_table_fan_1,KSM0036_table_fan_1,table_fan,Curtailable,45,41.2,0.8,2,KHH0036,Appliance
APP_KSM0036_refrigerator_1,KSM0036_refrigerator_1,refrigerator,Critical,150,150.8,0.42,1,KHH0036,Appliance
APP_KSM0036_led_light_1,KSM0036_led_light_1,led_light,Critical,10,8.3,1.0,5,KHH0036,Appliance
APP_KSM0036_tube_light_1,KSM0036_tube_light_1,tube_light,Critical,36,40.5,1.0,1,KHH0036,Appliance
APP_KSM0036_tv_led_1,KSM0036_tv_led_1,tv_led,Curtailable,60,53.9,1.0,1,KHH0036,Appliance
APP_KSM0036_blender_mixer_1,KSM0036_blender_mixer_1,blender_mixer,Schedulable,400,282.5,0.9,1,KHH0036,Appliance
APP_KSM0036_electric_iron_1,KSM0036_electric_iron_1,electric_iron,Schedulable,1000,941.5,0.8,1,KHH0036,Appliance
APP_KSM0036_computer_laptop_1,KSM0036_computer_laptop_1,computer_laptop,Curtailable,80,14.2,1.0,1,KHH0036,Appliance
APP_KSM0036_router_charger_standby_1,KSM0036_router_charger_standby_1,router_charger_standby,Critical,18,18.5,1.0,1,KHH0036,Appliance
APP_KSM0036_exhaust_fan_1,KSM0036_exhaust_fan_1,exhaust_fan,Curtailable,35,38.6,0.9,1,KHH0036,Appliance
APP_KSM0037_ceiling_fan_1,KSM0037_ceiling_fan_1,ceiling_fan,Curtailable,75,70.2,0.85,2,KHH0037,Appliance
APP_KSM0037_table_fan_1,KSM0037_table_fan_1,table_fan,Curtailable,45,55.3,0.8,1,KHH0037,Appliance
APP_KSM0037_refrigerator_1,KSM0037_refrigerator_1,refrigerator,Critical,150,135.7,0.42,1,KHH0037,Appliance
APP_KSM0037_led_light_1,KSM0037_led_light_1,led_light,Critical,10,9.3,1.0,5,KHH0037,Appliance
APP_KSM0037_tube_light_1,KSM0037_tube_light_1,tube_light,Critical,36,44.0,1.0,1,KHH0037,Appliance
APP_KSM0037_tv_led_1,KSM0037_tv_led_1,tv_led,Curtailable,60,55.8,1.0,1,KHH0037,Appliance
APP_KSM0037_rice_cooker_1,KSM0037_rice_cooker_1,rice_cooker,Schedulable,650,690.2,0.6,1,KHH0037,Appliance
APP_KSM0037_electric_iron_1,KSM0037_electric_iron_1,electric_iron,Schedulable,1000,906.1,0.8,1,KHH0037,Appliance
APP_KSM0037_router_charger_standby_1,KSM0037_router_charger_standby_1,router_charger_standby,Critical,18,23.1,1.0,1,KHH0037,Appliance
APP_KSM0038_ceiling_fan_1,KSM0038_ceiling_fan_1,ceiling_fan,Curtailable,75,86.0,0.85,3,KHH0038,Appliance
APP_KSM0038_table_fan_1,KSM0038_table_fan_1,table_fan,Curtailable,45,49.4,0.8,1,KHH0038,Appliance
APP_KSM0038_led_light_1,KSM0038_led_light_1,led_light,Critical,10,8.4,1.0,4,KHH0038,Appliance
APP_KSM0038_tube_light_1,KSM0038_tube_light_1,tube_light,Critical,36,33.6,1.0,2,KHH0038,Appliance
APP_KSM0039_ceiling_fan_1,KSM0039_ceiling_fan_1,ceiling_fan,Curtailable,75,53.4,0.85,2,KHH0039,Appliance
APP_KSM0039_table_fan_1,KSM0039_table_fan_1,table_fan,Curtailable,45,40.5,0.8,1,KHH0039,Appliance
APP_KSM0039_refrigerator_1,KSM0039_refrigerator_1,refrigerator,Critical,150,140.0,0.42,1,KHH0039,Appliance
APP_KSM0039_led_light_1,KSM0039_led_light_1,led_light,Critical,10,10.6,1.0,6,KHH0039,Appliance
APP_KSM0039_tube_light_1,KSM0039_tube_light_1,tube_light,Critical,36,38.5,1.0,2,KHH0039,Appliance
APP_KSM0039_tv_led_1,KSM0039_tv_led_1,tv_led,Curtailable,60,65.3,1.0,1,KHH0039,Appliance
APP_KSM0039_rice_cooker_1,KSM0039_rice_cooker_1,rice_cooker,Schedulable,650,721.3,0.6,1,KHH0039,Appliance
APP_KSM0039_electric_iron_1,KSM0039_electric_iron_1,electric_iron,Schedulable,1000,938.2,0.8,1,KHH0039,Appliance
APP_KSM0040_ceiling_fan_1,KSM0040_ceiling_fan_1,ceiling_fan,Curtailable,75,63.2,0.85,1,KHH0040,Appliance
APP_KSM0040_refrigerator_1,KSM0040_refrigerator_1,refrigerator,Critical,150,141.8,0.42,1,KHH0040,Appliance
APP_KSM0040_led_light_1,KSM0040_led_light_1,led_light,Critical,10,11.5,1.0,5,KHH0040,Appliance
APP_KSM0040_tube_light_1,KSM0040_tube_light_1,tube_light,Critical,36,36.6,1.0,2,KHH0040,Appliance
APP_KSM0040_tv_led_1,KSM0040_tv_led_1,tv_led,Curtailable,60,55.0,1.0,1,KHH0040,Appliance
APP_KSM0040_router_charger_standby_1,KSM0040_router_charger_standby_1,router_charger_standby,Critical,18,13.6,1.0,1,KHH0040,Appliance
APP_KSM0041_ceiling_fan_1,KSM0041_ceiling_fan_1,ceiling_fan,Curtailable,75,100.5,0.85,1,KHH0041,Appliance
APP_KSM0041_refrigerator_1,KSM0041_refrigerator_1,refrigerator,Critical,150,177.1,0.42,1,KHH0041,Appliance
APP_KSM0041_led_light_1,KSM0041_led_light_1,led_light,Critical,10,9.7,1.0,6,KHH0041,Appliance
APP_KSM0041_tube_light_1,KSM0041_tube_light_1,tube_light,Critical,36,35.4,1.0,4,KHH0041,Appliance
APP_KSM0041_tv_led_1,KSM0041_tv_led_1,tv_led,Curtailable,60,29.6,1.0,1,KHH0041,Appliance
APP_KSM0041_rice_cooker_1,KSM0041_rice_cooker_1,rice_cooker,Schedulable,650,733.5,0.6,1,KHH0041,Appliance
APP_KSM0041_blender_mixer_1,KSM0041_blender_mixer_1,blender_mixer,Schedulable,400,449.1,0.9,1,KHH0041,Appliance
APP_KSM0041_electric_iron_1,KSM0041_electric_iron_1,electric_iron,Schedulable,1000,933.2,0.8,1,KHH0041,Appliance
APP_KSM0041_water_pump_0_5hp_1,KSM0041_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,380.2,0.95,1,KHH0041,Appliance
APP_KSM0041_router_charger_standby_1,KSM0041_router_charger_standby_1,router_charger_standby,Critical,18,11.1,1.0,1,KHH0041,Appliance
APP_KSM0042_ceiling_fan_1,KSM0042_ceiling_fan_1,ceiling_fan,Curtailable,75,72.3,0.85,2,KHH0042,Appliance
APP_KSM0042_table_fan_1,KSM0042_table_fan_1,table_fan,Curtailable,45,25.3,0.8,2,KHH0042,Appliance
APP_KSM0042_led_light_1,KSM0042_led_light_1,led_light,Critical,10,8.9,1.0,5,KHH0042,Appliance
APP_KSM0042_tube_light_1,KSM0042_tube_light_1,tube_light,Critical,36,36.5,1.0,3,KHH0042,Appliance
APP_KSM0042_tv_led_1,KSM0042_tv_led_1,tv_led,Curtailable,60,47.8,1.0,1,KHH0042,Appliance
APP_KSM0042_rice_cooker_1,KSM0042_rice_cooker_1,rice_cooker,Schedulable,650,611.0,0.6,1,KHH0042,Appliance
APP_KSM0042_blender_mixer_1,KSM0042_blender_mixer_1,blender_mixer,Schedulable,400,504.3,0.9,1,KHH0042,Appliance
APP_KSM0042_electric_iron_1,KSM0042_electric_iron_1,electric_iron,Schedulable,1000,939.8,0.8,1,KHH0042,Appliance
APP_KSM0042_ips_backup_1,KSM0042_ips_backup_1,ips_backup,Schedulable,300,316.0,0.6,1,KHH0042,Appliance
APP_KSM0042_computer_laptop_1,KSM0042_computer_laptop_1,computer_laptop,Curtailable,80,111.9,1.0,1,KHH0042,Appliance
APP_KSM0042_router_charger_standby_1,KSM0042_router_charger_standby_1,router_charger_standby,Critical,18,26.6,1.0,1,KHH0042,Appliance
APP_KSM0043_ceiling_fan_1,KSM0043_ceiling_fan_1,ceiling_fan,Curtailable,75,74.0,0.85,3,KHH0043,Appliance
APP_KSM0043_table_fan_1,KSM0043_table_fan_1,table_fan,Curtailable,45,45.3,0.8,1,KHH0043,Appliance
APP_KSM0043_refrigerator_1,KSM0043_refrigerator_1,refrigerator,Critical,150,158.9,0.42,1,KHH0043,Appliance
APP_KSM0043_deep_freezer_1,KSM0043_deep_freezer_1,deep_freezer,Critical,180,179.9,0.5,1,KHH0043,Appliance
APP_KSM0043_led_light_1,KSM0043_led_light_1,led_light,Critical,10,9.0,1.0,5,KHH0043,Appliance
APP_KSM0043_tube_light_1,KSM0043_tube_light_1,tube_light,Critical,36,37.9,1.0,2,KHH0043,Appliance
APP_KSM0043_tv_led_1,KSM0043_tv_led_1,tv_led,Curtailable,60,62.7,1.0,1,KHH0043,Appliance
APP_KSM0043_rice_cooker_1,KSM0043_rice_cooker_1,rice_cooker,Schedulable,650,530.7,0.6,1,KHH0043,Appliance
APP_KSM0043_blender_mixer_1,KSM0043_blender_mixer_1,blender_mixer,Schedulable,400,359.8,0.9,1,KHH0043,Appliance
APP_KSM0043_electric_iron_1,KSM0043_electric_iron_1,electric_iron,Schedulable,1000,935.4,0.8,1,KHH0043,Appliance
APP_KSM0043_computer_laptop_1,KSM0043_computer_laptop_1,computer_laptop,Curtailable,80,113.7,1.0,1,KHH0043,Appliance
APP_KSM0043_router_charger_standby_1,KSM0043_router_charger_standby_1,router_charger_standby,Critical,18,12.9,1.0,1,KHH0043,Appliance
APP_KSM0043_exhaust_fan_1,KSM0043_exhaust_fan_1,exhaust_fan,Curtailable,35,38.0,0.9,1,KHH0043,Appliance
APP_KSM0044_ceiling_fan_1,KSM0044_ceiling_fan_1,ceiling_fan,Curtailable,75,72.7,0.85,3,KHH0044,Appliance
APP_KSM0044_refrigerator_1,KSM0044_refrigerator_1,refrigerator,Critical,150,145.5,0.42,1,KHH0044,Appliance
APP_KSM0044_led_light_1,KSM0044_led_light_1,led_light,Critical,10,7.8,1.0,7,KHH0044,Appliance
APP_KSM0044_tube_light_1,KSM0044_tube_light_1,tube_light,Critical,36,38.6,1.0,2,KHH0044,Appliance
APP_KSM0044_tv_led_1,KSM0044_tv_led_1,tv_led,Curtailable,60,60.9,1.0,1,KHH0044,Appliance
APP_KSM0044_electric_kettle_1,KSM0044_electric_kettle_1,electric_kettle,Schedulable,1800,1553.9,0.9,1,KHH0044,Appliance
APP_KSM0044_washing_machine_1,KSM0044_washing_machine_1,washing_machine,Schedulable,450,392.8,0.7,1,KHH0044,Appliance
APP_KSM0044_router_charger_standby_1,KSM0044_router_charger_standby_1,router_charger_standby,Critical,18,19.2,1.0,2,KHH0044,Appliance
APP_KSM0044_exhaust_fan_1,KSM0044_exhaust_fan_1,exhaust_fan,Curtailable,35,35.5,0.9,1,KHH0044,Appliance
APP_KSM0045_ceiling_fan_1,KSM0045_ceiling_fan_1,ceiling_fan,Curtailable,75,69.1,0.85,1,KHH0045,Appliance
APP_KSM0045_table_fan_1,KSM0045_table_fan_1,table_fan,Curtailable,45,47.5,0.8,1,KHH0045,Appliance
APP_KSM0045_refrigerator_1,KSM0045_refrigerator_1,refrigerator,Critical,150,161.4,0.42,1,KHH0045,Appliance
APP_KSM0045_led_light_1,KSM0045_led_light_1,led_light,Critical,10,7.3,1.0,5,KHH0045,Appliance
APP_KSM0045_tv_led_1,KSM0045_tv_led_1,tv_led,Curtailable,60,65.9,1.0,1,KHH0045,Appliance
APP_KSM0045_rice_cooker_1,KSM0045_rice_cooker_1,rice_cooker,Schedulable,650,650.5,0.6,1,KHH0045,Appliance
APP_KSM0045_microwave_oven_1,KSM0045_microwave_oven_1,microwave_oven,Schedulable,1100,1087.1,0.85,1,KHH0045,Appliance
APP_KSM0045_electric_iron_1,KSM0045_electric_iron_1,electric_iron,Schedulable,1000,900.3,0.8,1,KHH0045,Appliance
APP_KSM0045_washing_machine_1,KSM0045_washing_machine_1,washing_machine,Schedulable,450,415.7,0.7,1,KHH0045,Appliance
APP_KSM0045_water_pump_0_5hp_1,KSM0045_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,372.7,0.95,1,KHH0045,Appliance
APP_KSM0045_ips_backup_1,KSM0045_ips_backup_1,ips_backup,Schedulable,300,204.0,0.6,1,KHH0045,Appliance
APP_KSM0045_computer_laptop_1,KSM0045_computer_laptop_1,computer_laptop,Curtailable,80,147.3,1.0,2,KHH0045,Appliance
APP_KSM0045_router_charger_standby_1,KSM0045_router_charger_standby_1,router_charger_standby,Critical,18,12.8,1.0,1,KHH0045,Appliance
APP_KSM0046_ceiling_fan_1,KSM0046_ceiling_fan_1,ceiling_fan,Curtailable,75,73.8,0.85,3,KHH0046,Appliance
APP_KSM0046_table_fan_1,KSM0046_table_fan_1,table_fan,Curtailable,45,42.4,0.8,1,KHH0046,Appliance
APP_KSM0046_split_ac_1ton_1,KSM0046_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1250.1,0.65,1,KHH0046,Appliance
APP_KSM0046_refrigerator_1,KSM0046_refrigerator_1,refrigerator,Critical,150,149.6,0.42,1,KHH0046,Appliance
APP_KSM0046_led_light_1,KSM0046_led_light_1,led_light,Critical,10,6.6,1.0,5,KHH0046,Appliance
APP_KSM0046_tv_led_1,KSM0046_tv_led_1,tv_led,Curtailable,60,10.0,1.0,1,KHH0046,Appliance
APP_KSM0046_rice_cooker_1,KSM0046_rice_cooker_1,rice_cooker,Schedulable,650,581.9,0.6,1,KHH0046,Appliance
APP_KSM0046_electric_kettle_1,KSM0046_electric_kettle_1,electric_kettle,Schedulable,1800,1929.5,0.9,1,KHH0046,Appliance
APP_KSM0046_electric_iron_1,KSM0046_electric_iron_1,electric_iron,Schedulable,1000,937.8,0.8,1,KHH0046,Appliance
APP_KSM0046_water_pump_0_5hp_1,KSM0046_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,341.9,0.95,1,KHH0046,Appliance
APP_KSM0046_computer_laptop_1,KSM0046_computer_laptop_1,computer_laptop,Curtailable,80,142.7,1.0,2,KHH0046,Appliance
APP_KSM0046_exhaust_fan_1,KSM0046_exhaust_fan_1,exhaust_fan,Curtailable,35,45.6,0.9,1,KHH0046,Appliance
APP_KSM0047_ceiling_fan_1,KSM0047_ceiling_fan_1,ceiling_fan,Curtailable,75,60.4,0.85,3,KHH0047,Appliance
APP_KSM0047_refrigerator_1,KSM0047_refrigerator_1,refrigerator,Critical,150,192.6,0.42,1,KHH0047,Appliance
APP_KSM0047_deep_freezer_1,KSM0047_deep_freezer_1,deep_freezer,Critical,180,170.7,0.5,1,KHH0047,Appliance
APP_KSM0047_led_light_1,KSM0047_led_light_1,led_light,Critical,10,10.9,1.0,7,KHH0047,Appliance
APP_KSM0047_tube_light_1,KSM0047_tube_light_1,tube_light,Critical,36,35.1,1.0,2,KHH0047,Appliance
APP_KSM0047_tv_led_1,KSM0047_tv_led_1,tv_led,Curtailable,60,45.3,1.0,1,KHH0047,Appliance
APP_KSM0047_rice_cooker_1,KSM0047_rice_cooker_1,rice_cooker,Schedulable,650,605.9,0.6,1,KHH0047,Appliance
APP_KSM0047_blender_mixer_1,KSM0047_blender_mixer_1,blender_mixer,Schedulable,400,447.2,0.9,1,KHH0047,Appliance
APP_KSM0047_electric_iron_1,KSM0047_electric_iron_1,electric_iron,Schedulable,1000,973.9,0.8,1,KHH0047,Appliance
APP_KSM0047_washing_machine_1,KSM0047_washing_machine_1,washing_machine,Schedulable,450,441.6,0.7,1,KHH0047,Appliance
APP_KSM0047_computer_laptop_1,KSM0047_computer_laptop_1,computer_laptop,Curtailable,80,103.5,1.0,1,KHH0047,Appliance
APP_KSM0047_router_charger_standby_1,KSM0047_router_charger_standby_1,router_charger_standby,Critical,18,17.9,1.0,1,KHH0047,Appliance
APP_KSM0048_ceiling_fan_1,KSM0048_ceiling_fan_1,ceiling_fan,Curtailable,75,90.5,0.85,3,KHH0048,Appliance
APP_KSM0048_refrigerator_1,KSM0048_refrigerator_1,refrigerator,Critical,150,162.6,0.42,1,KHH0048,Appliance
APP_KSM0048_led_light_1,KSM0048_led_light_1,led_light,Critical,10,10.5,1.0,6,KHH0048,Appliance
APP_KSM0048_tube_light_1,KSM0048_tube_light_1,tube_light,Critical,36,39.1,1.0,2,KHH0048,Appliance
APP_KSM0048_tv_led_1,KSM0048_tv_led_1,tv_led,Curtailable,60,61.0,1.0,1,KHH0048,Appliance
APP_KSM0048_rice_cooker_1,KSM0048_rice_cooker_1,rice_cooker,Schedulable,650,765.1,0.6,1,KHH0048,Appliance
APP_KSM0048_electric_kettle_1,KSM0048_electric_kettle_1,electric_kettle,Schedulable,1800,1703.4,0.9,1,KHH0048,Appliance
APP_KSM0048_microwave_oven_1,KSM0048_microwave_oven_1,microwave_oven,Schedulable,1100,1017.6,0.85,1,KHH0048,Appliance
APP_KSM0048_blender_mixer_1,KSM0048_blender_mixer_1,blender_mixer,Schedulable,400,415.0,0.9,1,KHH0048,Appliance
APP_KSM0048_electric_iron_1,KSM0048_electric_iron_1,electric_iron,Schedulable,1000,1003.1,0.8,1,KHH0048,Appliance
APP_KSM0048_water_pump_0_5hp_1,KSM0048_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,334.0,0.95,1,KHH0048,Appliance
APP_KSM0048_ips_backup_1,KSM0048_ips_backup_1,ips_backup,Schedulable,300,310.0,0.6,1,KHH0048,Appliance
APP_KSM0048_router_charger_standby_1,KSM0048_router_charger_standby_1,router_charger_standby,Critical,18,19.2,1.0,2,KHH0048,Appliance
APP_KSM0049_ceiling_fan_1,KSM0049_ceiling_fan_1,ceiling_fan,Curtailable,75,64.4,0.85,3,KHH0049,Appliance
APP_KSM0049_table_fan_1,KSM0049_table_fan_1,table_fan,Curtailable,45,46.2,0.8,1,KHH0049,Appliance
APP_KSM0049_split_ac_1ton_1,KSM0049_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,886.8,0.65,1,KHH0049,Appliance
APP_KSM0049_refrigerator_1,KSM0049_refrigerator_1,refrigerator,Critical,150,119.1,0.42,1,KHH0049,Appliance
APP_KSM0049_deep_freezer_1,KSM0049_deep_freezer_1,deep_freezer,Critical,180,201.5,0.5,1,KHH0049,Appliance
APP_KSM0049_led_light_1,KSM0049_led_light_1,led_light,Critical,10,12.9,1.0,6,KHH0049,Appliance
APP_KSM0049_tube_light_1,KSM0049_tube_light_1,tube_light,Critical,36,33.1,1.0,3,KHH0049,Appliance
APP_KSM0049_tv_led_1,KSM0049_tv_led_1,tv_led,Curtailable,60,66.4,1.0,1,KHH0049,Appliance
APP_KSM0049_rice_cooker_1,KSM0049_rice_cooker_1,rice_cooker,Schedulable,650,702.0,0.6,1,KHH0049,Appliance
APP_KSM0049_electric_kettle_1,KSM0049_electric_kettle_1,electric_kettle,Schedulable,1800,1742.7,0.9,1,KHH0049,Appliance
APP_KSM0049_microwave_oven_1,KSM0049_microwave_oven_1,microwave_oven,Schedulable,1100,1010.4,0.85,1,KHH0049,Appliance
APP_KSM0049_blender_mixer_1,KSM0049_blender_mixer_1,blender_mixer,Schedulable,400,308.0,0.9,1,KHH0049,Appliance
APP_KSM0049_electric_iron_1,KSM0049_electric_iron_1,electric_iron,Schedulable,1000,1137.7,0.8,1,KHH0049,Appliance
APP_KSM0049_water_pump_0_5hp_1,KSM0049_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,377.2,0.95,1,KHH0049,Appliance
APP_KSM0049_router_charger_standby_1,KSM0049_router_charger_standby_1,router_charger_standby,Critical,18,12.6,1.0,3,KHH0049,Appliance
APP_KSM0050_ceiling_fan_1,KSM0050_ceiling_fan_1,ceiling_fan,Curtailable,75,73.5,0.85,2,KHH0050,Appliance
APP_KSM0050_table_fan_1,KSM0050_table_fan_1,table_fan,Curtailable,45,49.1,0.8,1,KHH0050,Appliance
APP_KSM0050_split_ac_1ton_1,KSM0050_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1114.1,0.65,1,KHH0050,Appliance
APP_KSM0050_refrigerator_1,KSM0050_refrigerator_1,refrigerator,Critical,150,155.7,0.42,1,KHH0050,Appliance
APP_KSM0050_led_light_1,KSM0050_led_light_1,led_light,Critical,10,9.6,1.0,8,KHH0050,Appliance
APP_KSM0050_tube_light_1,KSM0050_tube_light_1,tube_light,Critical,36,33.9,1.0,2,KHH0050,Appliance
APP_KSM0050_tv_led_1,KSM0050_tv_led_1,tv_led,Curtailable,60,81.7,1.0,1,KHH0050,Appliance
APP_KSM0050_microwave_oven_1,KSM0050_microwave_oven_1,microwave_oven,Schedulable,1100,1326.0,0.85,1,KHH0050,Appliance
APP_KSM0050_blender_mixer_1,KSM0050_blender_mixer_1,blender_mixer,Schedulable,400,408.4,0.9,1,KHH0050,Appliance
