nodeId,date,substation,action,energy_shifted_kwh,energy_curtailed_kwh,molp_alpha,gcs_score,predicted_load_w,optimised_load_w,power_deviation_ratio,substation_pred_peak_mw,actual_substation_peak_mw,forecast_error_mw,stress_threshold_mw,rebate_bdt,temp_max_c,price_multiplier_norm,appliance_alpha,explanation,label
DR_KAL_00045,2024-09-20,Kalyanpur,DR_CURTAIL+SHIFT,3.97,0.684,0.6,0.8268,979.3,203.6,0.7921,123.92,132.0,-8.08,117.94,2.05,34.4,1.0,0.7,"On 2024-09-20, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.97 kWh of schedulable load to off-peak hours and curtailed 0.68 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 123.9 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00046,2024-06-10,Kalyanpur,DR_CURTAIL+SHIFT,4.57,0.588,0.6,0.8267,1085.7,226.0,0.7918,118.69,105.0,13.69,117.94,1.76,31.1,1.0,0.7,"On 2024-06-10, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0093 (middle tier) shifted 4.57 kWh of schedulable load to off-peak hours and curtailed 0.59 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.7 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00047,2026-06-17,Kalyanpur,DR_CURTAIL+SHIFT,4.033,0.753,0.6,0.8264,1008.7,210.9,0.7909,120.65,129.0,-8.35,117.94,2.26,33.0,1.0,0.7,"On 2026-06-17, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0046 (middle tier) shifted 4.03 kWh of schedulable load to off-peak hours and curtailed 0.75 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 120.7 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00048,2024-06-01,Kalyanpur,DR_CURTAIL+SHIFT,3.238,0.487,0.6,0.8264,784.9,163.9,0.7911,120.33,120.0,0.33,117.94,1.46,25.0,1.0,0.7,"On 2024-06-01, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.24 kWh of schedulable load to off-peak hours and curtailed 0.49 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 120.3 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00049,2024-06-15,Kalyanpur,DR_CURTAIL+SHIFT,3.025,0.433,0.6,0.8262,729.0,152.7,0.7905,122.98,108.0,14.98,117.94,1.3,35.2,1.0,0.7,"On 2024-06-15, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.02 kWh of schedulable load to off-peak hours and curtailed 0.43 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 123.0 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00050,2025-07-14,Kalyanpur,DR_CURTAIL+SHIFT,3.023,0.427,0.6,0.826,727.9,152.9,0.79,120.84,117.0,3.84,117.94,1.28,29.9,1.0,0.7,"On 2025-07-14, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.02 kWh of schedulable load to off-peak hours and curtailed 0.43 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 120.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00051,2024-05-05,Kalyanpur,DR_CURTAIL+SHIFT,3.172,0.511,0.6,0.8258,777.5,163.7,0.7895,126.74,129.0,-2.26,117.94,1.53,36.0,1.0,0.7,"On 2024-05-05, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.17 kWh of schedulable load to off-peak hours and curtailed 0.51 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 126.7 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00052,2024-05-25,Kalyanpur,DR_CURTAIL+SHIFT,2.773,0.455,0.6,0.8254,682.4,144.3,0.7886,126.94,132.0,-5.06,117.94,1.36,38.4,1.0,0.7,"On 2024-05-25, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.77 kWh of schedulable load to off-peak hours and curtailed 0.46 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 126.9 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00053,2026-04-25,Kalyanpur,DR_CURTAIL+SHIFT,2.87,0.47,0.6,0.8254,706.2,149.4,0.7884,125.78,120.0,5.78,117.94,1.41,37.1,1.0,0.7,"On 2026-04-25, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.87 kWh of schedulable load to off-peak hours and curtailed 0.47 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 125.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00054,2026-04-22,Kalyanpur,DR_CURTAIL+SHIFT,3.112,0.421,0.6,0.8252,747.3,158.4,0.788,119.49,129.0,-9.51,117.94,1.26,37.3,1.0,0.7,"On 2026-04-22, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.11 kWh of schedulable load to off-peak hours and curtailed 0.42 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.5 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00055,2024-05-04,Kalyanpur,DR_CURTAIL+SHIFT,2.984,0.544,0.6,0.8251,746.2,158.3,0.7878,123.26,132.0,-8.74,117.94,1.63,36.8,1.0,0.7,"On 2024-05-04, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.98 kWh of schedulable load to off-peak hours and curtailed 0.54 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 123.3 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00056,2024-06-13,Kalyanpur,DR_CURTAIL+SHIFT,4.219,0.419,0.6,0.8251,981.3,208.2,0.7878,119.46,120.0,-0.54,117.94,1.26,34.0,1.0,0.7,"On 2024-06-13, a high-impact event (GCS=0.83) at Kalyanpur substation passed the Priority Pool filter. Household KHH0072 (middle tier) shifted 4.22 kWh of schedulable load to off-peak hours and curtailed 0.42 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.5 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00057,2026-04-21,Kalyanpur,DR_CURTAIL+SHIFT,6.047,0.698,0.6,0.8249,1427.8,303.8,0.7873,119.45,123.0,-3.55,117.94,2.09,37.4,1.0,0.7,"On 2026-04-21, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0084 (middle tier) shifted 6.05 kWh of schedulable load to off-peak hours and curtailed 0.70 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.5 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00058,2026-06-04,Kalyanpur,DR_CURTAIL+SHIFT,2.883,0.517,0.6,0.8249,719.7,153.2,0.7872,122.4,129.0,-6.61,117.94,1.55,33.9,1.0,0.7,"On 2026-06-04, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.88 kWh of schedulable load to off-peak hours and curtailed 0.52 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 122.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00059,2024-06-03,Kalyanpur,DR_CURTAIL+SHIFT,3.079,0.52,0.6,0.8243,763.5,163.7,0.7857,119.37,117.0,2.37,117.94,1.56,29.7,1.0,0.7,"On 2024-06-03, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.08 kWh of schedulable load to off-peak hours and curtailed 0.52 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00060,2024-05-16,Kalyanpur,DR_CURTAIL+SHIFT,3.072,0.598,0.6,0.8243,778.4,166.7,0.7858,119.77,132.0,-12.23,117.94,1.79,38.6,1.0,0.7,"On 2024-05-16, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 3.07 kWh of schedulable load to off-peak hours and curtailed 0.60 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00061,2024-09-10,Kalyanpur,DR_CURTAIL+SHIFT,4.234,0.555,0.6,0.8236,1018.1,220.0,0.7839,118.69,109.5,9.19,117.94,1.67,31.3,1.0,0.7,"On 2024-09-10, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0093 (middle tier) shifted 4.23 kWh of schedulable load to off-peak hours and curtailed 0.56 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.7 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00062,2025-04-27,Kalyanpur,DR_CURTAIL+SHIFT,3.565,0.621,0.6,0.8235,890.2,192.5,0.7838,118.16,120.0,-1.84,117.94,1.86,34.2,1.0,0.7,"On 2025-04-27, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0046 (middle tier) shifted 3.56 kWh of schedulable load to off-peak hours and curtailed 0.62 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.2 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00063,2026-05-22,Kalyanpur,DR_CURTAIL+SHIFT,6.463,0.428,0.6,0.823,1467.9,319.4,0.7824,121.29,129.0,-7.71,117.94,1.28,33.2,1.0,0.7,"On 2026-05-22, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0055 (middle tier) shifted 6.46 kWh of schedulable load to off-peak hours and curtailed 0.43 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 121.3 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00064,2026-04-21,Kalyanpur,DR_CURTAIL+SHIFT,3.177,0.53,0.6,0.823,789.5,171.7,0.7825,119.45,123.0,-3.55,117.94,1.59,37.4,1.0,0.7,"On 2026-04-21, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.18 kWh of schedulable load to off-peak hours and curtailed 0.53 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.5 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00065,2026-06-25,Kalyanpur,DR_CURTAIL+SHIFT,2.964,0.489,0.6,0.8224,736.6,161.2,0.7811,123.79,126.0,-2.21,117.94,1.47,34.5,1.0,0.7,"On 2026-06-25, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 2.96 kWh of schedulable load to off-peak hours and curtailed 0.49 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 123.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00066,2024-06-06,Kalyanpur,DR_CURTAIL+SHIFT,3.1,0.549,0.6,0.822,779.6,171.5,0.78,118.15,126.0,-7.85,117.94,1.65,35.3,1.0,0.7,"On 2024-06-06, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.10 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.2 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00067,2025-05-11,Kalyanpur,DR_CURTAIL+SHIFT,4.258,0.592,0.6,0.8216,1037.8,229.4,0.7789,118.14,123.0,-4.86,117.94,1.78,30.6,1.0,0.7,"On 2025-05-11, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0093 (middle tier) shifted 4.26 kWh of schedulable load to off-peak hours and curtailed 0.59 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.1 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00068,2026-06-25,Kalyanpur,DR_CURTAIL+SHIFT,2.712,0.519,0.6,0.8211,692.6,154.0,0.7777,123.79,126.0,-2.21,117.94,1.56,34.5,1.0,0.7,"On 2026-06-25, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.71 kWh of schedulable load to off-peak hours and curtailed 0.52 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 123.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00069,2026-06-06,Kalyanpur,DR_CURTAIL+SHIFT,2.849,0.563,0.6,0.8209,731.8,163.0,0.7773,117.97,117.0,0.97,117.94,1.69,34.1,1.0,0.7,"On 2026-06-06, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.85 kWh of schedulable load to off-peak hours and curtailed 0.56 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.0 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00070,2024-06-05,Kalyanpur,DR_CURTAIL+SHIFT,5.475,0.723,0.6,0.8208,1329.6,296.6,0.7769,118.06,120.0,-1.94,117.94,2.17,30.2,1.0,0.7,"On 2024-06-05, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0084 (middle tier) shifted 5.47 kWh of schedulable load to off-peak hours and curtailed 0.72 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.1 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00071,2024-05-22,Kalyanpur,DR_CURTAIL+SHIFT,2.86,0.578,0.6,0.8208,737.3,164.3,0.7771,120.99,126.0,-5.01,117.94,1.73,34.9,1.0,0.7,"On 2024-05-22, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.86 kWh of schedulable load to off-peak hours and curtailed 0.58 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 121.0 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00072,2026-05-24,Kalyanpur,DR_CURTAIL+SHIFT,3.166,0.629,0.6,0.8206,814.6,182.1,0.7764,125.54,129.0,-3.46,117.94,1.89,34.9,1.0,0.7,"On 2026-05-24, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 3.17 kWh of schedulable load to off-peak hours and curtailed 0.63 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 125.5 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00073,2026-06-17,Kalyanpur,DR_CURTAIL+SHIFT,4.067,0.6,0.6,0.8202,1002.9,225.1,0.7755,120.65,129.0,-8.35,117.94,1.8,33.0,1.0,0.7,"On 2026-06-17, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0093 (middle tier) shifted 4.07 kWh of schedulable load to off-peak hours and curtailed 0.60 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 120.7 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00074,2024-05-17,Kalyanpur,DR_CURTAIL+SHIFT,5.475,0.709,0.6,0.82,1329.9,299.2,0.775,124.57,132.0,-7.43,117.94,2.13,40.3,1.0,0.7,"On 2024-05-17, a high-impact event (GCS=0.82) at Kalyanpur substation passed the Priority Pool filter. Household KHH0084 (middle tier) shifted 5.47 kWh of schedulable load to off-peak hours and curtailed 0.71 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 124.6 MW, which triggered the demand-response window.",DrEvent
