timestamp,household_id,substation,tier,tou_period,tou_multiplier,tou_rate_bdt_kwh,predicted_load_w,optimised_load_w,power_deviation_w,power_deviation_ratio,price_multiplier_norm,appliance_alpha,molp_alpha,action_taken,is_stress_day,energy_shifted_kwh,energy_curtailed_kwh,substation_pred_peak_mw,gcs_score
2026-06-04,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,326.3,126.5,199.8,0.6123,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.823,0.375,123.74,0.7549
2026-04-25,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,260.0,100.9,159.1,0.6119,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.608,0.347,122.6,0.7548
2024-06-09,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,262.0,101.7,160.3,0.612,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.577,0.385,123.0,0.7548
2026-06-24,KHH0066,Kalyanpur,middle,peak,1.35,9.72,467.0,181.3,285.8,0.6119,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.317,0.398,119.32,0.7548
2024-06-07,KHH0048,Kalyanpur,middle,peak,1.35,10.247,831.0,322.4,508.5,0.612,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,2.26,0.791,122.12,0.7548
2024-06-09,KHH0069,Kalyanpur,middle,peak,1.35,10.247,739.9,287.4,452.5,0.6115,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.913,0.802,123.0,0.7546
2026-06-27,KHH0045,Kalyanpur,middle,peak,1.35,10.247,576.3,224.1,352.2,0.6112,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.442,0.671,119.32,0.7545
2024-05-10,KHH0069,Kalyanpur,middle,peak,1.35,10.247,703.0,273.4,429.6,0.6111,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.855,0.722,118.81,0.7544
2026-06-07,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,276.3,107.5,168.8,0.6109,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.597,0.415,120.32,0.7544
2024-05-27,KHH0052,Kalyanpur,middle,peak,1.35,10.247,287.4,112.0,175.4,0.6103,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.801,0.251,120.18,0.7541
2024-06-09,KHH0045,Kalyanpur,middle,peak,1.35,10.247,558.4,217.8,340.7,0.61,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.409,0.635,123.0,0.754
2024-05-03,KHH0045,Kalyanpur,middle,peak,1.35,10.247,579.4,226.2,353.3,0.6097,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.448,0.671,123.21,0.7539
2024-05-24,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,293.0,114.4,178.6,0.6096,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.608,0.464,126.1,0.7538
2025-05-13,KHH0035,Kalyanpur,lower_middle,peak,1.35,9.72,194.4,76.0,118.4,0.6092,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.572,0.138,118.92,0.7537
2026-04-22,KHH0069,Kalyanpur,middle,peak,1.35,10.247,737.5,288.4,449.1,0.609,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.957,0.738,118.8,0.7536
2024-04-22,DHH0020,Dhanmondi,middle,peak,1.35,9.72,266.4,104.2,162.2,0.6089,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.649,0.324,149.67,0.7536
2024-05-06,KHH0069,Kalyanpur,middle,peak,1.35,10.247,572.3,223.9,348.4,0.6088,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.633,0.457,118.04,0.7535
2024-05-06,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,170.6,66.8,103.8,0.6085,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.44,0.182,118.04,0.7534
2026-06-24,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,290.4,113.8,176.7,0.6083,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.608,0.452,119.32,0.7533
2024-06-08,KHH0045,Kalyanpur,middle,peak,1.35,10.247,565.0,221.3,343.7,0.6083,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.411,0.652,122.31,0.7533
2024-04-28,KHH0045,Kalyanpur,middle,peak,1.35,10.247,544.4,213.6,330.8,0.6077,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.411,0.574,122.24,0.7531
2025-08-03,DHH0020,Dhanmondi,middle,peak,1.35,9.72,207.6,81.4,126.2,0.6077,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.541,0.216,144.16,0.7531
2024-04-06,DHH0045,Dhanmondi,middle,peak,1.35,10.247,670.2,262.9,407.4,0.6078,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.973,0.471,146.79,0.7531
2024-05-25,KHH0069,Kalyanpur,middle,peak,1.35,10.247,734.8,288.6,446.2,0.6073,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.907,0.77,127.17,0.7529
2024-04-06,DHH0017,Dhanmondi,middle,peak,1.35,10.247,758.9,298.2,460.7,0.607,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,2.104,0.66,146.79,0.7528
2026-04-23,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,293.7,115.5,178.2,0.6067,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.638,0.431,121.24,0.7527
2024-04-30,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,224.0,88.1,135.9,0.6067,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.471,0.344,122.93,0.7527
2024-06-07,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,352.2,138.5,213.7,0.6067,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.826,0.456,122.12,0.7527
2025-06-29,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,410.3,161.4,248.9,0.6066,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.994,0.499,144.47,0.7526
2024-05-15,DHH0020,Dhanmondi,middle,peak,1.35,9.72,278.5,109.7,168.8,0.6061,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.649,0.364,146.23,0.7524
2024-05-06,KHH0035,Kalyanpur,lower_middle,peak,1.35,9.72,171.5,67.6,104.0,0.6061,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.547,0.077,118.04,0.7524
2024-04-06,DHH0009,Dhanmondi,lower_middle,peak,1.35,9.72,430.1,169.6,260.5,0.6057,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.289,0.274,146.79,0.7523
2026-06-10,KHH0035,Kalyanpur,lower_middle,peak,1.35,9.72,175.9,69.3,106.5,0.6057,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.547,0.092,119.86,0.7523
2026-05-21,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,280.9,110.8,170.1,0.6055,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.588,0.433,120.38,0.7522
2024-09-23,KHH0069,Kalyanpur,middle,peak,1.35,10.247,748.7,295.3,453.4,0.6056,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.908,0.812,121.66,0.7522
2026-06-23,KHH0069,Kalyanpur,middle,peak,1.35,10.247,690.8,272.5,418.3,0.6055,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.803,0.706,119.32,0.7522
2024-09-19,KHH0052,Kalyanpur,middle,peak,1.35,10.247,704.1,277.7,426.3,0.6055,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.327,1.231,119.84,0.7522
2026-06-10,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,176.9,69.9,107.1,0.6052,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.384,0.259,119.86,0.7521
2026-06-13,KHH0069,Kalyanpur,middle,peak,1.35,10.247,700.1,276.4,423.7,0.6052,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.809,0.733,119.32,0.7521
2026-06-28,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,282.1,111.4,170.6,0.6049,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.577,0.446,119.32,0.752
2026-06-15,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,369.1,145.8,223.4,0.6051,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.826,0.514,119.32,0.752
2024-05-19,KHH0069,Kalyanpur,middle,peak,1.35,10.247,703.6,278.0,425.5,0.6048,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.788,0.765,125.96,0.7519
2026-06-06,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,254.8,100.7,154.1,0.6048,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.547,0.378,120.17,0.7519
2024-06-10,DHH0020,Dhanmondi,middle,peak,1.35,9.72,290.5,114.8,175.7,0.6047,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.649,0.405,144.04,0.7519
2025-08-12,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,417.0,165.1,251.9,0.6041,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.997,0.514,143.48,0.7516
2024-05-06,DHH0020,Dhanmondi,middle,peak,1.35,9.72,199.2,78.9,120.3,0.6039,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.523,0.199,148.17,0.7516
2024-05-24,KHH0042,Kalyanpur,lower_middle,peak,1.35,9.72,499.7,198.2,301.5,0.6034,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.279,0.53,126.1,0.7514
2024-05-04,KHH0069,Kalyanpur,middle,peak,1.35,10.247,705.1,280.0,425.2,0.603,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.802,0.749,125.41,0.7512
2024-09-20,KHH0045,Kalyanpur,middle,peak,1.35,10.247,540.3,214.5,325.8,0.6029,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.342,0.613,121.58,0.7512
2024-06-08,KHH0018,Kalyanpur,lower_middle,peak,1.35,9.72,581.9,231.2,350.8,0.6028,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.639,0.465,122.31,0.7511
2024-09-24,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,256.7,102.1,154.6,0.6024,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.577,0.35,119.45,0.751
2024-06-08,KHH0042,Kalyanpur,lower_middle,peak,1.35,9.72,503.3,200.1,303.3,0.6025,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.266,0.554,122.31,0.751
2024-08-31,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,381.3,151.8,229.5,0.6018,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.932,0.444,146.19,0.7507
2026-05-20,KHH0045,Kalyanpur,middle,peak,1.35,10.247,607.8,242.0,365.8,0.6018,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.395,0.8,118.13,0.7507
2026-06-14,KHH0042,Kalyanpur,lower_middle,peak,1.35,9.72,497.8,198.3,299.5,0.6017,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.238,0.559,119.32,0.7507
2024-06-30,DHH0009,Dhanmondi,lower_middle,peak,1.35,9.72,369.8,147.3,222.6,0.6018,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.124,0.212,143.43,0.7507
2024-05-09,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,211.7,84.4,127.3,0.6013,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.414,0.35,118.7,0.7505
2026-06-07,KHH0045,Kalyanpur,middle,peak,1.35,10.247,541.6,215.9,325.7,0.6013,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.314,0.64,120.32,0.7505
2024-06-15,KHH0069,Kalyanpur,middle,peak,1.35,10.247,674.6,269.1,405.5,0.6011,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.737,0.696,118.36,0.7504
2024-06-09,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,375.4,149.8,225.6,0.6011,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.826,0.528,123.0,0.7504
2024-06-03,KHH0069,Kalyanpur,middle,peak,1.35,10.247,651.4,259.8,391.6,0.6011,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.686,0.664,121.41,0.7504
2025-05-12,KHH0069,Kalyanpur,middle,peak,1.35,10.247,716.4,286.0,430.4,0.6008,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.797,0.786,120.72,0.7503
2024-05-15,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,409.7,163.7,246.0,0.6003,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.959,0.517,146.23,0.7501
2024-05-29,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,268.5,107.4,161.1,0.5999,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.537,0.43,119.59,0.75
2025-05-11,KHH0045,Kalyanpur,middle,peak,1.35,10.247,521.6,208.6,313.0,0.6001,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.307,0.571,120.34,0.75
2024-05-10,KHH0052,Kalyanpur,middle,peak,1.35,10.247,539.7,216.1,323.7,0.5997,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.048,0.894,118.81,0.7499
2024-04-06,DHH0062,Dhanmondi,middle,peak,1.35,9.72,527.9,211.6,316.3,0.5992,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.539,0.359,146.79,0.7497
2024-05-18,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,374.4,150.1,224.3,0.5992,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.828,0.518,127.76,0.7497
2024-05-27,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,276.0,110.7,165.3,0.5989,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.687,0.305,120.18,0.7496
2026-06-18,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,241.8,97.0,144.8,0.5989,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.512,0.357,119.32,0.7496
2025-05-03,DHH0020,Dhanmondi,middle,peak,1.35,9.72,202.9,81.3,121.5,0.599,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.523,0.206,145.52,0.7496
2025-07-26,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,413.5,166.1,247.5,0.5985,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.968,0.517,143.04,0.7494
2025-05-13,KHH0048,Kalyanpur,middle,peak,1.35,10.247,717.2,287.9,429.3,0.5986,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.984,0.591,118.92,0.7494
2024-04-23,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,409.8,164.5,245.3,0.5985,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.997,0.475,144.39,0.7494
2026-06-13,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,254.4,102.2,152.2,0.5982,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.512,0.401,119.32,0.7493
2026-06-22,KHH0069,Kalyanpur,middle,peak,1.35,10.247,682.5,274.4,408.1,0.598,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.715,0.733,119.32,0.7492
2026-05-25,KHH0035,Kalyanpur,lower_middle,peak,1.35,9.72,199.8,80.3,119.5,0.5981,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.579,0.138,118.36,0.7492
2026-06-06,KHH0042,Kalyanpur,lower_middle,peak,1.35,9.72,488.8,196.6,292.3,0.5979,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.225,0.529,120.17,0.7492
2024-06-14,KHH0066,Kalyanpur,middle,peak,1.35,9.72,466.3,187.8,278.5,0.5972,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.26,0.411,121.43,0.7489
2025-05-31,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,371.3,149.7,221.6,0.5968,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.899,0.43,147.66,0.7487
2025-05-10,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,417.9,168.6,249.4,0.5967,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.961,0.535,157.02,0.7487
2026-05-24,KHH0048,Kalyanpur,middle,peak,1.35,10.247,696.0,280.6,415.4,0.5968,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.947,0.546,123.8,0.7487
2024-05-02,KHH0078,Kalyanpur,middle,peak,1.35,9.72,609.0,245.7,363.3,0.5965,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.577,0.603,122.83,0.7486
2026-06-28,KHH0045,Kalyanpur,middle,peak,1.35,10.247,550.7,222.3,328.4,0.5963,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.305,0.665,119.32,0.7485
2024-06-30,DHH0020,Dhanmondi,middle,peak,1.35,9.72,225.8,91.2,134.7,0.5963,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.541,0.267,143.43,0.7485
2025-05-27,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,392.6,158.6,234.1,0.5962,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.926,0.479,148.27,0.7485
2024-05-01,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,268.2,108.4,159.8,0.5959,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.522,0.437,123.89,0.7484
2026-06-12,KHH0042,Kalyanpur,lower_middle,peak,1.35,9.72,477.9,193.1,284.8,0.5959,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.218,0.491,119.13,0.7484
2024-06-03,KHH0042,Kalyanpur,lower_middle,peak,1.35,9.72,484.9,196.3,288.5,0.595,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.205,0.527,121.41,0.748
2026-06-17,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,199.2,80.7,118.5,0.5949,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.384,0.327,119.32,0.748
2026-06-05,KHH0048,Kalyanpur,middle,peak,1.35,10.247,700.5,284.0,416.6,0.5947,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.935,0.564,121.41,0.7479
2024-06-07,KHH0045,Kalyanpur,middle,peak,1.35,10.247,536.9,217.6,319.3,0.5948,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.266,0.65,122.12,0.7479
2026-04-24,KHH0035,Kalyanpur,lower_middle,peak,1.35,9.72,212.4,86.1,126.3,0.5946,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.604,0.153,122.77,0.7478
2024-05-30,KHH0035,Kalyanpur,lower_middle,peak,1.35,9.72,187.8,76.2,111.6,0.5945,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.547,0.123,121.47,0.7478
2026-05-25,KHH0052,Kalyanpur,middle,peak,1.35,10.247,475.6,192.8,282.8,0.5946,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.949,0.748,118.36,0.7478
2026-06-09,KHH0052,Kalyanpur,middle,peak,1.35,10.247,525.9,213.2,312.7,0.5946,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.998,0.878,121.45,0.7478
2026-06-22,KHH0052,Kalyanpur,middle,peak,1.35,10.247,511.6,207.5,304.1,0.5945,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.987,0.838,119.32,0.7478
2024-06-08,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,401.4,162.9,238.5,0.5942,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.926,0.505,158.59,0.7477
2025-06-28,DHH0020,Dhanmondi,middle,peak,1.35,9.72,222.2,90.2,132.0,0.5939,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.523,0.269,146.01,0.7476
2026-06-19,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,284.0,115.3,168.6,0.5939,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.687,0.325,119.32,0.7476
2025-07-19,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,432.9,175.8,257.2,0.594,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.961,0.582,144.98,0.7476
2024-05-27,KHH0045,Kalyanpur,middle,peak,1.35,10.247,462.6,188.0,274.7,0.5937,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.133,0.515,120.18,0.7475
2026-06-03,KHH0048,Kalyanpur,middle,peak,1.35,10.247,721.1,293.0,428.1,0.5937,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.969,0.599,120.67,0.7475
2026-06-11,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,224.7,91.3,133.4,0.5937,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.414,0.386,119.95,0.7475
2024-05-22,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,219.5,89.2,130.3,0.5936,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.414,0.368,122.77,0.7474
2024-06-30,DHH0045,Dhanmondi,middle,peak,1.35,10.247,534.4,217.2,317.2,0.5936,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.612,0.291,143.43,0.7474
2026-06-08,KHH0052,Kalyanpur,middle,peak,1.35,10.247,496.5,201.8,294.7,0.5936,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.947,0.821,120.79,0.7474
2024-05-02,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,257.9,104.8,153.0,0.5935,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.506,0.412,122.83,0.7474
2026-06-15,KHH0048,Kalyanpur,middle,peak,1.35,10.247,715.1,290.7,424.4,0.5935,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.921,0.626,119.32,0.7474
2026-06-15,KHH0018,Kalyanpur,lower_middle,peak,1.35,9.72,535.1,217.7,317.4,0.5932,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,1.49,0.414,119.32,0.7473
2026-06-14,KHH0045,Kalyanpur,middle,peak,1.35,10.247,537.4,218.6,318.8,0.5932,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.252,0.66,119.32,0.7473
2025-07-26,DHH0020,Dhanmondi,middle,peak,1.35,9.72,239.4,97.4,142.0,0.5931,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.541,0.311,143.04,0.7472
2024-05-01,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,229.1,93.3,135.8,0.5929,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.414,0.401,123.89,0.7472
2024-09-21,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,364.6,148.5,216.1,0.5928,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.826,0.471,122.61,0.7471
2026-06-04,KHH0069,Kalyanpur,middle,peak,1.35,10.247,695.0,283.0,412.0,0.5928,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.707,0.765,123.74,0.7471
2024-05-21,KHH0045,Kalyanpur,middle,peak,1.35,10.247,484.1,197.2,286.9,0.5927,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.199,0.523,121.66,0.7471
2024-06-13,KHH0035,Kalyanpur,lower_middle,peak,1.35,9.72,214.6,87.4,127.2,0.5927,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.579,0.184,121.36,0.7471
2024-05-30,KHH0045,Kalyanpur,middle,peak,1.35,10.247,522.7,213.0,309.7,0.5924,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.252,0.606,121.47,0.747
2024-05-26,KHH0052,Kalyanpur,middle,peak,1.35,10.247,818.7,333.5,485.2,0.5926,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.316,1.596,126.78,0.747
2024-06-07,DHH0020,Dhanmondi,middle,peak,1.35,9.72,233.8,95.3,138.5,0.5924,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.541,0.29,143.65,0.747
2024-05-05,KHH0060,Kalyanpur,middle,peak,1.35,10.247,704.0,287.1,417.0,0.5923,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.443,1.058,124.22,0.7469
2026-06-03,KHH0003,Kalyanpur,lower_middle,peak,1.35,9.72,265.6,108.4,157.2,0.5919,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.512,0.432,120.67,0.7468
2026-06-24,KHH0033,Kalyanpur,lower_middle,peak,1.35,9.72,230.7,94.2,136.5,0.5917,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.461,0.358,119.32,0.7467
2025-05-12,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,197.3,80.6,116.7,0.5917,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.384,0.317,120.72,0.7467
2024-04-26,KHH0052,Kalyanpur,middle,peak,1.35,10.247,849.9,346.9,503.0,0.5918,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.363,1.655,118.74,0.7467
2025-06-23,DHH0020,Dhanmondi,middle,peak,1.35,9.72,237.6,97.0,140.6,0.5918,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.541,0.303,145.73,0.7467
2026-06-22,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,199.6,81.6,118.0,0.5911,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.384,0.324,119.32,0.7464
2024-06-03,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,252.4,103.3,149.2,0.5909,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.445,0.45,121.41,0.7464
2024-09-23,KHH0023,Kalyanpur,lower_middle,peak,1.35,9.72,367.8,150.6,217.3,0.5907,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.826,0.478,121.66,0.7463
2024-09-21,KHH0048,Kalyanpur,middle,peak,1.35,10.247,737.1,301.7,435.4,0.5907,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,2.009,0.603,122.61,0.7463
2024-05-17,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,395.7,162.1,233.6,0.5904,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.899,0.502,150.22,0.7462
2024-05-09,KHH0031,Kalyanpur,lower_middle,peak,1.35,9.72,403.2,165.1,238.1,0.5904,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.817,0.611,118.7,0.7462
2026-06-18,KHH0069,Kalyanpur,middle,peak,1.35,10.247,672.7,275.7,397.1,0.5902,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.655,0.728,119.32,0.7461
2024-05-26,DHH0020,Dhanmondi,middle,peak,1.35,9.72,234.3,96.0,138.2,0.59,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.541,0.289,155.21,0.746
2026-04-26,KHH0009,Kalyanpur,lower_middle,peak,1.35,7.101,190.9,78.3,112.7,0.59,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.384,0.292,121.87,0.746
2024-05-17,KHH0069,Kalyanpur,middle,peak,1.35,10.247,689.9,283.0,406.9,0.5898,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.677,0.765,127.19,0.7459
2024-06-03,DHH0008,Dhanmondi,lower_middle,peak,1.35,9.72,401.8,164.8,237.0,0.5898,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.899,0.523,153.6,0.7459
2024-05-21,DHH0020,Dhanmondi,middle,peak,1.35,9.72,232.4,95.3,137.0,0.5897,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.523,0.299,148.25,0.7459
