household_id,substation,tier,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq
KHH0004,Kalyanpur,lower_middle,2024-03,1010.8,918.3,92.5,9.15,143.0,4.65,8.64,43.9
KHH0005,Kalyanpur,lower_middle,2024-03,414.3,327.7,86.6,20.91,55.5,0.0,9.87,39.5
KHH0006,Kalyanpur,lower_middle,2024-03,1090.4,955.2,135.2,12.4,151.6,17.07,8.46,68.0
KHH0007,Kalyanpur,lower_middle,2024-03,931.0,858.2,72.7,7.81,132.1,0.0,8.29,33.2
KHH0008,Kalyanpur,lower_middle,2024-03,345.9,308.3,37.6,10.88,47.7,0.0,4.29,17.2
KHH0009,Kalyanpur,lower_middle,2024-03,517.2,392.9,124.3,24.03,68.5,15.83,7.72,62.5
KHH0010,Kalyanpur,lower_middle,2024-03,1143.0,1001.7,141.3,12.36,159.8,20.95,7.57,72.2
KHH0011,Kalyanpur,lower_middle,2024-03,904.4,802.7,101.7,11.24,126.4,14.31,5.76,51.7
KHH0012,Kalyanpur,lower_middle,2024-03,777.7,648.2,129.6,16.66,105.8,18.3,7.31,65.8
KHH0013,Kalyanpur,lower_middle,2024-03,780.1,691.2,89.0,11.4,110.4,0.0,10.14,40.6
KHH0014,Kalyanpur,lower_middle,2024-03,556.7,538.1,18.6,3.34,81.0,3.3,0.78,9.7
KHH0015,Kalyanpur,lower_middle,2024-03,1216.2,1063.0,153.1,12.59,170.4,15.11,11.3,75.4
KHH0016,Kalyanpur,lower_middle,2024-03,1143.3,1005.7,137.6,12.03,159.7,14.06,9.95,67.9
KHH0017,Kalyanpur,lower_middle,2024-03,923.7,773.9,149.8,16.21,126.5,24.56,7.06,77.4
KHH0018,Kalyanpur,lower_middle,2024-03,1545.2,1299.7,245.5,15.89,212.8,41.2,11.19,127.2
KHH0019,Kalyanpur,lower_middle,2024-03,917.9,719.9,198.0,21.57,122.4,21.71,13.72,98.3
KHH0020,Kalyanpur,lower_middle,2024-03,1027.8,843.8,184.1,17.91,140.8,12.66,15.82,88.6
KHH0021,Kalyanpur,lower_middle,2024-03,1201.9,1048.3,153.7,12.78,167.4,18.45,10.0,76.9
KHH0022,Kalyanpur,lower_middle,2024-03,1198.5,995.7,202.8,16.92,164.7,19.69,15.09,99.7
KHH0023,Kalyanpur,lower_middle,2024-03,935.0,746.6,188.5,20.16,126.0,30.06,9.24,97.1
KHH0024,Kalyanpur,lower_middle,2024-03,870.9,764.4,106.5,12.22,121.1,17.49,5.0,55.0
KHH0025,Kalyanpur,lower_middle,2024-03,1047.0,925.1,121.9,11.64,145.9,22.74,4.63,64.0
KHH0026,Kalyanpur,lower_middle,2024-03,879.2,766.9,112.3,12.77,122.4,21.79,3.92,59.3
KHH0027,Kalyanpur,lower_middle,2024-03,1059.6,928.9,130.7,12.33,146.7,16.68,8.1,65.7
KHH0028,Kalyanpur,lower_middle,2024-03,742.2,628.7,113.5,15.29,102.1,16.32,6.28,57.8
KHH0029,Kalyanpur,lower_middle,2024-03,803.4,731.7,71.7,8.92,112.5,0.0,8.17,32.7
KHH0030,Kalyanpur,lower_middle,2024-03,732.5,594.2,138.2,18.87,98.7,13.4,10.29,68.0
KHH0031,Kalyanpur,lower_middle,2024-03,1015.8,815.0,200.9,19.77,137.5,20.47,14.55,99.1
KHH0032,Kalyanpur,lower_middle,2024-03,825.6,672.2,153.4,18.58,112.7,18.73,9.85,76.9
KHH0033,Kalyanpur,lower_middle,2024-03,563.3,459.1,104.2,18.5,76.6,7.53,8.8,50.3
KHH0034,Kalyanpur,lower_middle,2024-03,917.0,786.6,130.4,14.22,127.8,2.22,13.95,60.2
KHH0035,Kalyanpur,lower_middle,2024-03,814.0,669.5,144.4,17.75,111.2,34.26,2.5,78.5
KHH0036,Kalyanpur,lower_middle,2024-03,973.3,860.6,112.8,11.59,137.0,2.52,11.82,52.3
KHH0037,Kalyanpur,lower_middle,2024-03,1097.0,954.5,142.6,13.0,153.3,18.55,8.69,71.9
KHH0038,Kalyanpur,lower_middle,2024-03,538.1,441.8,96.3,17.89,72.9,0.0,10.97,43.9
KHH0039,Kalyanpur,lower_middle,2024-03,1072.4,933.2,139.3,12.99,148.9,18.93,8.16,70.5
KHH0040,Kalyanpur,lower_middle,2024-03,712.9,662.9,50.0,7.01,100.4,0.0,5.7,22.8
KHH0041,Kalyanpur,lower_middle,2024-03,1518.3,1340.7,177.6,11.7,210.5,35.79,5.66,94.2
KHH0042,Kalyanpur,lower_middle,2024-03,1244.8,1003.6,241.2,19.37,167.9,37.14,12.35,123.7
KHH0043,Kalyanpur,middle,2024-03,2115.4,1898.1,217.3,10.27,243.5,13.47,14.63,156.3
KHH0044,Kalyanpur,middle,2024-03,1436.3,1268.6,167.6,11.67,163.2,11.58,10.81,122.0
KHH0045,Kalyanpur,middle,2024-03,2087.0,1721.1,365.9,17.53,233.8,42.01,16.76,285.4
KHH0046,Kalyanpur,middle,2024-03,2265.2,1886.9,378.3,16.7,256.2,48.8,15.15,301.2
KHH0047,Kalyanpur,middle,2024-03,2401.4,2175.6,225.8,9.4,276.7,20.98,12.36,170.4
KHH0048,Kalyanpur,middle,2024-03,2456.2,2061.5,394.7,16.07,274.7,60.56,11.87,325.3
KHH0049,Kalyanpur,middle,2024-03,2840.0,2539.0,301.0,10.6,326.3,46.92,8.75,249.0
KHH0050,Kalyanpur,middle,2024-03,2722.6,2298.9,423.6,15.56,306.6,52.44,17.86,334.8
KHH0051,Kalyanpur,middle,2024-03,2093.0,1842.7,250.3,11.96,237.0,39.54,7.07,207.6
KHH0052,Kalyanpur,middle,2024-03,1883.3,1523.4,359.9,19.11,209.0,53.48,11.54,294.7
KHH0053,Kalyanpur,middle,2024-03,2591.8,2189.0,402.8,15.54,292.8,55.71,14.6,325.1
KHH0054,Kalyanpur,middle,2024-03,1856.0,1568.1,287.9,15.51,209.7,19.0,18.91,208.4
KHH0055,Kalyanpur,middle,2024-03,3600.9,3162.7,438.2,12.17,412.8,76.21,9.53,371.5
KHH0056,Kalyanpur,middle,2024-03,3496.6,2925.0,571.6,16.35,394.0,76.5,21.76,458.3
KHH0057,Kalyanpur,middle,2024-03,1958.8,1731.9,226.9,11.58,225.2,25.21,10.74,176.0
KHH0058,Kalyanpur,middle,2024-03,2123.1,1776.1,347.0,16.34,238.8,52.33,10.81,285.0
KHH0059,Kalyanpur,middle,2024-03,1301.0,1136.8,164.2,12.62,148.0,10.34,10.99,118.3
KHH0060,Kalyanpur,middle,2024-03,2122.6,1770.9,351.7,16.57,238.8,49.3,12.48,284.5
KHH0061,Kalyanpur,middle,2024-03,3372.5,2914.4,458.1,13.58,384.2,71.31,13.37,378.8
KHH0062,Kalyanpur,middle,2024-03,1413.1,1198.5,214.6,15.18,157.5,34.81,5.69,179.0
KHH0063,Kalyanpur,middle,2024-03,1765.2,1505.4,259.8,14.72,197.7,32.56,10.79,205.8
KHH0064,Kalyanpur,middle,2024-03,1832.3,1568.0,264.4,14.43,207.2,21.6,15.68,196.1
KHH0065,Kalyanpur,middle,2024-03,2198.5,1815.2,383.2,17.43,244.2,48.64,15.67,304.2
KHH0066,Kalyanpur,middle,2024-03,1665.3,1412.1,253.3,15.21,188.1,39.7,7.28,209.7
KHH0067,Kalyanpur,middle,2024-03,2195.4,1755.1,440.3,20.05,242.5,31.41,27.97,321.4
KHH0068,Kalyanpur,middle,2024-03,2583.2,2293.4,289.8,11.22,295.4,42.12,9.68,236.2
KHH0069,Kalyanpur,middle,2024-03,2308.0,1892.5,415.5,18.0,255.6,55.8,15.73,333.4
KHH0070,Kalyanpur,middle,2024-03,2408.9,2026.1,382.7,15.89,268.7,55.23,12.94,311.5
KHH0071,Kalyanpur,middle,2024-03,1486.8,1243.2,243.6,16.39,167.3,20.27,14.3,181.2
KHH0072,Kalyanpur,middle,2024-03,2289.6,1919.2,370.4,16.18,257.0,60.95,9.47,310.1
KHH0073,Kalyanpur,middle,2024-03,2037.6,1720.5,317.1,15.56,228.9,40.93,12.69,252.5
KHH0074,Kalyanpur,middle,2024-03,2299.1,1937.0,362.1,15.75,256.3,53.83,11.6,296.5
KHH0075,Kalyanpur,middle,2024-03,2842.4,2429.6,412.9,14.52,321.1,53.33,16.5,328.8
KHH0076,Kalyanpur,middle,2024-03,1778.7,1512.5,266.2,14.96,199.6,40.59,8.11,219.1
KHH0077,Kalyanpur,middle,2024-03,2211.2,1831.7,379.5,17.16,247.7,42.75,17.72,295.1
KHH0078,Kalyanpur,middle,2024-03,1719.7,1428.4,291.3,16.94,191.0,36.04,12.29,230.2
KHH0079,Kalyanpur,middle,2024-03,3020.4,2514.0,506.4,16.77,339.6,65.44,20.23,403.4
KHH0080,Kalyanpur,middle,2024-03,4220.4,3606.8,613.6,14.54,475.9,90.36,20.0,501.5
KHH0081,Kalyanpur,middle,2024-03,1595.6,1426.8,168.7,10.58,182.7,18.07,8.26,130.1
KHH0082,Kalyanpur,middle,2024-03,2805.9,2436.8,369.2,13.16,319.0,49.72,13.92,296.4
KHH0083,Kalyanpur,middle,2024-03,2419.4,2166.6,252.7,10.45,278.8,6.73,20.66,171.5
KHH0084,Kalyanpur,middle,2024-03,3009.1,2608.9,400.2,13.3,344.4,57.52,13.62,325.4
KHH0085,Kalyanpur,middle,2024-03,1835.0,1488.2,346.8,18.9,202.1,33.14,18.61,262.9
KHH0086,Kalyanpur,middle,2024-03,3123.1,2731.5,391.5,12.54,354.5,60.7,11.53,323.5
KHH0087,Kalyanpur,middle,2024-03,2384.0,2012.8,371.3,15.57,268.7,52.92,12.82,301.4
KHH0088,Kalyanpur,middle,2024-03,1845.4,1578.9,266.6,14.45,207.3,40.69,8.1,219.5
KHH0089,Kalyanpur,middle,2024-03,2017.7,1747.8,270.0,13.38,229.4,32.29,11.84,212.1
KHH0090,Kalyanpur,middle,2024-03,4590.5,4027.1,563.3,12.27,525.8,87.77,16.4,465.9
KHH0091,Kalyanpur,middle,2024-03,2887.2,2466.0,421.2,14.59,329.0,65.23,12.42,347.9
KHH0092,Kalyanpur,middle,2024-03,2756.2,2303.5,452.7,16.42,310.0,53.35,20.18,354.7
KHH0093,Kalyanpur,middle,2024-03,2201.5,1886.3,315.2,14.32,250.7,40.44,12.71,250.7
KHH0094,Kalyanpur,middle,2024-03,2561.9,2261.7,300.2,11.72,294.1,45.23,9.37,246.5
KHH0095,Kalyanpur,middle,2024-03,1441.6,1225.8,215.8,14.97,163.0,20.98,11.43,163.9
KHH0096,Kalyanpur,middle,2024-03,2253.3,1902.5,350.8,15.57,252.2,39.9,16.22,273.2
KHH0097,Kalyanpur,middle,2024-03,1789.8,1504.4,285.5,15.95,200.2,38.68,10.67,229.4
KHH0098,Kalyanpur,middle,2024-03,2522.8,2116.6,406.2,16.1,284.3,56.89,14.43,328.6
KHH0099,Kalyanpur,middle,2024-03,2175.7,1884.1,291.6,13.4,249.0,22.49,17.84,214.8
KHH0100,Kalyanpur,middle,2024-03,2120.8,1786.4,334.5,15.77,236.7,37.13,15.84,259.4
KHH0101,Kalyanpur,middle,2024-03,1966.3,1703.5,262.7,13.36,223.4,38.81,8.52,214.8
KHH0102,Kalyanpur,middle,2024-03,1758.4,1545.9,212.5,12.09,200.2,13.88,14.02,153.7
KHH0103,Kalyanpur,upper_middle,2024-03,7605.8,7605.8,0.0,0.0,663.1,0.0,0.0,0.0
KHH0104,Kalyanpur,upper_middle,2024-03,7856.3,7856.3,0.0,0.0,684.1,0.0,0.0,0.0
KHH0105,Kalyanpur,upper_middle,2024-03,6573.7,6573.7,0.0,0.0,569.0,0.0,0.0,0.0
KHH0106,Kalyanpur,upper_middle,2024-03,4554.3,4554.3,0.0,0.0,397.4,0.0,0.0,0.0
KHH0107,Kalyanpur,upper_middle,2024-03,3881.8,3881.8,0.0,0.0,335.8,0.0,0.0,0.0
KHH0108,Kalyanpur,upper_middle,2024-03,4549.9,4549.9,0.0,0.0,387.8,0.0,0.0,0.0
KHH0109,Kalyanpur,upper_middle,2024-03,4406.1,4406.1,0.0,0.0,377.4,0.0,0.0,0.0
KHH0110,Kalyanpur,upper_middle,2024-03,4947.1,4947.1,0.0,0.0,424.2,0.0,0.0,0.0
KHH0111,Kalyanpur,upper_middle,2024-03,5667.1,5667.1,0.0,0.0,490.4,0.0,0.0,0.0
KHH0112,Kalyanpur,upper_middle,2024-03,3949.8,3949.8,0.0,0.0,346.7,0.0,0.0,0.0
KHH0113,Kalyanpur,upper_middle,2024-03,3340.1,3340.1,0.0,0.0,284.6,0.0,0.0,0.0
KHH0114,Kalyanpur,upper_middle,2024-03,4394.2,4394.2,0.0,0.0,371.0,0.0,0.0,0.0
KHH0115,Kalyanpur,upper_middle,2024-03,7675.8,7675.8,0.0,0.0,666.9,0.0,0.0,0.0
KHH0116,Kalyanpur,upper_middle,2024-03,5744.5,5744.5,0.0,0.0,496.8,0.0,0.0,0.0
KHH0117,Kalyanpur,upper_middle,2024-03,5145.9,5145.9,0.0,0.0,446.5,0.0,0.0,0.0
KHH0118,Kalyanpur,upper_middle,2024-03,6101.5,6101.5,0.0,0.0,530.3,0.0,0.0,0.0
KHH0119,Kalyanpur,upper_middle,2024-03,7290.5,7290.5,0.0,0.0,636.6,0.0,0.0,0.0
KHH0120,Kalyanpur,upper_middle,2024-03,6527.9,6527.9,0.0,0.0,569.4,0.0,0.0,0.0
KHH0001,Kalyanpur,lower_middle,2024-04,1101.4,977.3,124.2,11.27,157.3,13.23,8.12,59.0
KHH0002,Kalyanpur,lower_middle,2024-04,1053.9,910.3,143.6,13.62,151.5,0.0,15.14,60.5
KHH0003,Kalyanpur,lower_middle,2024-04,825.4,656.5,168.8,20.46,113.9,17.11,11.42,79.9
KHH0004,Kalyanpur,lower_middle,2024-04,1171.2,1042.4,128.8,11.0,167.6,4.0,12.16,56.6
KHH0005,Kalyanpur,lower_middle,2024-04,624.2,489.3,134.9,21.61,87.3,0.0,14.36,57.4
KHH0006,Kalyanpur,lower_middle,2024-04,1136.2,990.5,145.6,12.82,159.1,13.67,10.23,68.3
KHH0007,Kalyanpur,lower_middle,2024-04,1210.4,1078.3,132.1,10.92,173.9,0.0,14.09,56.4
KHH0008,Kalyanpur,lower_middle,2024-04,462.8,394.7,68.1,14.71,65.1,0.0,7.25,29.0
KHH0009,Kalyanpur,lower_middle,2024-04,636.2,487.5,148.7,23.37,87.2,11.17,11.6,68.7
KHH0010,Kalyanpur,lower_middle,2024-04,1261.2,1099.2,162.0,12.84,178.4,15.88,11.2,76.5
KHH0011,Kalyanpur,lower_middle,2024-04,1084.0,946.2,137.9,12.72,153.5,11.43,10.32,64.1
KHH0012,Kalyanpur,lower_middle,2024-04,856.9,710.0,146.9,17.14,118.1,14.45,10.19,69.7
KHH0013,Kalyanpur,lower_middle,2024-04,1015.4,878.7,136.7,13.46,146.5,0.0,14.48,57.9
KHH0014,Kalyanpur,lower_middle,2024-04,587.8,572.7,15.0,2.56,85.8,2.63,0.62,7.7
KHH0015,Kalyanpur,lower_middle,2024-04,1466.2,1260.7,205.5,14.01,209.1,10.4,17.89,92.4
KHH0016,Kalyanpur,lower_middle,2024-04,1337.2,1157.8,179.4,13.42,188.6,11.73,14.64,82.0
KHH0017,Kalyanpur,lower_middle,2024-04,968.6,816.2,152.3,15.73,135.2,17.72,9.44,73.2
KHH0018,Kalyanpur,lower_middle,2024-04,1553.4,1319.2,234.1,15.07,217.2,30.33,13.33,114.0
KHH0019,Kalyanpur,lower_middle,2024-04,977.8,772.3,205.5,21.02,134.3,14.37,16.25,93.7
KHH0020,Kalyanpur,lower_middle,2024-04,1403.4,1136.7,266.7,19.0,197.3,10.88,24.25,118.8
KHH0021,Kalyanpur,lower_middle,2024-04,1448.4,1250.2,198.3,13.69,204.9,14.77,15.53,91.7
KHH0022,Kalyanpur,lower_middle,2024-04,1547.4,1278.9,268.6,17.36,217.9,14.89,22.92,121.5
KHH0023,Kalyanpur,lower_middle,2024-04,936.1,747.4,188.7,20.16,128.4,20.95,11.98,89.8
KHH0024,Kalyanpur,lower_middle,2024-04,951.7,828.3,123.4,12.97,134.0,13.19,8.07,58.6
KHH0025,Kalyanpur,lower_middle,2024-04,1170.6,1027.8,142.8,12.2,164.6,18.82,8.05,69.9
KHH0026,Kalyanpur,lower_middle,2024-04,943.2,828.1,115.1,12.2,133.2,15.1,6.47,56.1
KHH0027,Kalyanpur,lower_middle,2024-04,1212.5,1051.1,161.4,13.31,170.0,11.63,12.8,74.5
KHH0028,Kalyanpur,lower_middle,2024-04,744.9,631.8,113.1,15.18,104.4,10.2,8.12,52.9
KHH0029,Kalyanpur,lower_middle,2024-04,915.6,817.9,97.7,10.67,129.4,0.0,10.34,41.4
KHH0030,Kalyanpur,lower_middle,2024-04,923.2,737.1,186.1,20.16,127.6,11.94,15.3,85.1
KHH0031,Kalyanpur,lower_middle,2024-04,1192.8,949.9,242.9,20.36,165.6,15.56,19.84,110.5
KHH0032,Kalyanpur,lower_middle,2024-04,936.1,758.7,177.3,18.95,130.3,13.02,13.97,81.9
KHH0033,Kalyanpur,lower_middle,2024-04,646.4,517.2,129.2,19.98,90.0,6.77,11.12,58.0
KHH0034,Kalyanpur,lower_middle,2024-04,1070.9,906.1,164.8,15.39,151.8,1.4,16.92,70.5
KHH0035,Kalyanpur,lower_middle,2024-04,703.6,589.3,114.3,16.24,96.9,22.18,3.73,59.3
KHH0036,Kalyanpur,lower_middle,2024-04,1211.4,1050.7,160.7,13.27,173.3,1.6,16.41,68.9
KHH0037,Kalyanpur,lower_middle,2024-04,1261.9,1084.9,177.0,14.03,178.6,13.38,13.76,81.8
KHH0038,Kalyanpur,lower_middle,2024-04,870.2,696.6,173.6,19.95,123.1,0.0,18.36,73.4
KHH0039,Kalyanpur,lower_middle,2024-04,1178.7,1018.0,160.6,13.63,165.2,14.12,11.77,75.3
KHH0040,Kalyanpur,lower_middle,2024-04,780.3,717.3,63.0,8.08,110.6,0.0,6.68,26.7
KHH0041,Kalyanpur,lower_middle,2024-04,1557.3,1388.5,168.9,10.84,218.6,25.84,8.13,84.2
KHH0042,Kalyanpur,lower_middle,2024-04,1378.1,1113.1,265.1,19.23,189.5,29.91,16.86,127.2
KHH0043,Kalyanpur,middle,2024-04,2447.6,2177.1,270.5,11.05,284.8,11.4,19.33,180.9
KHH0044,Kalyanpur,middle,2024-04,1622.1,1421.7,200.4,12.36,187.6,7.36,14.63,131.9
KHH0045,Kalyanpur,middle,2024-04,2174.3,1795.6,378.7,17.42,245.8,35.18,19.69,278.5
KHH0046,Kalyanpur,middle,2024-04,3502.1,2916.6,585.5,16.72,409.0,75.23,22.28,456.9
KHH0047,Kalyanpur,middle,2024-04,2664.2,2393.4,270.8,10.17,309.3,16.14,17.53,187.3
KHH0048,Kalyanpur,middle,2024-04,2768.5,2315.2,453.3,16.37,313.2,52.09,19.66,345.9
KHH0049,Kalyanpur,middle,2024-04,3646.8,3225.1,421.7,11.56,426.8,61.59,13.2,338.7
KHH0050,Kalyanpur,middle,2024-04,3900.8,3274.6,626.2,16.05,452.7,83.09,22.79,491.9
KHH0051,Kalyanpur,middle,2024-04,2255.3,1982.9,272.4,12.08,257.2,35.8,10.07,213.7
KHH0052,Kalyanpur,middle,2024-04,2774.7,2262.5,512.1,18.46,320.5,74.26,16.27,410.9
KHH0053,Kalyanpur,middle,2024-04,3939.3,3323.9,615.4,15.62,462.2,86.09,20.69,489.2
KHH0054,Kalyanpur,middle,2024-04,2189.9,1823.6,366.3,16.73,251.0,16.29,25.83,245.9
KHH0055,Kalyanpur,middle,2024-04,5402.5,4709.2,693.4,12.83,644.4,122.22,13.55,583.8
KHH0056,Kalyanpur,middle,2024-04,5264.0,4411.1,853.0,16.2,618.1,117.39,29.44,675.7
KHH0057,Kalyanpur,middle,2024-04,2220.3,1961.4,258.8,11.66,258.2,21.07,14.54,186.1
KHH0058,Kalyanpur,middle,2024-04,3563.4,2981.7,581.7,16.32,420.7,93.88,14.73,478.6
KHH0059,Kalyanpur,middle,2024-04,1517.9,1307.6,210.3,13.86,174.1,10.38,14.38,142.2
KHH0060,Kalyanpur,middle,2024-04,3186.1,2664.3,521.8,16.38,370.8,68.85,19.24,410.1
KHH0061,Kalyanpur,middle,2024-04,5569.5,4763.4,806.2,14.47,658.7,128.92,20.92,662.1
KHH0062,Kalyanpur,middle,2024-04,1436.1,1234.8,201.3,14.02,161.6,27.4,7.05,159.0
KHH0063,Kalyanpur,middle,2024-04,2115.6,1797.1,318.5,15.05,240.9,27.52,17.31,231.2
KHH0064,Kalyanpur,middle,2024-04,2183.8,1842.4,341.4,15.63,250.6,18.68,22.68,233.4
KHH0065,Kalyanpur,middle,2024-04,2300.5,1902.1,398.4,17.32,259.1,39.91,19.43,295.6
KHH0066,Kalyanpur,middle,2024-04,1709.7,1471.6,238.1,13.93,196.7,25.49,11.02,179.1
KHH0067,Kalyanpur,middle,2024-04,2584.2,2075.7,508.5,19.68,294.2,23.91,35.25,342.4
KHH0068,Kalyanpur,middle,2024-04,3652.6,3191.8,460.9,12.62,429.2,69.62,13.54,373.3
KHH0069,Kalyanpur,middle,2024-04,2611.2,2141.9,469.3,17.97,294.4,48.01,22.68,350.8
KHH0070,Kalyanpur,middle,2024-04,2391.6,2033.6,358.0,14.97,271.8,36.39,17.21,266.0
KHH0071,Kalyanpur,middle,2024-04,1777.5,1491.5,286.0,16.09,204.9,13.84,19.74,193.5
KHH0072,Kalyanpur,middle,2024-04,3173.3,2665.7,507.6,16.0,368.6,79.56,13.87,415.4
KHH0073,Kalyanpur,middle,2024-04,2081.9,1767.1,314.8,15.12,236.5,31.68,15.3,233.8
KHH0074,Kalyanpur,middle,2024-04,2446.1,2076.2,369.9,15.12,276.4,45.3,14.95,285.9
KHH0075,Kalyanpur,middle,2024-04,3258.9,2785.9,473.0,14.51,373.7,46.01,23.73,350.2
KHH0076,Kalyanpur,middle,2024-04,1867.5,1599.0,268.5,14.38,212.3,31.78,11.27,206.0
KHH0077,Kalyanpur,middle,2024-04,2528.3,2098.4,430.0,17.01,289.7,31.49,25.56,304.9
KHH0078,Kalyanpur,middle,2024-04,1836.5,1535.6,301.0,16.39,208.0,28.09,15.45,220.5
KHH0079,Kalyanpur,middle,2024-04,4092.1,3440.1,652.0,15.93,478.7,76.49,27.58,499.0
KHH0080,Kalyanpur,middle,2024-04,5882.7,5006.3,876.4,14.9,684.4,119.15,30.87,692.7
KHH0081,Kalyanpur,middle,2024-04,1794.2,1580.2,214.0,11.93,206.3,17.63,11.97,154.3
KHH0082,Kalyanpur,middle,2024-04,3722.6,3201.9,520.7,13.99,434.1,74.17,16.97,415.4
KHH0083,Kalyanpur,middle,2024-04,3091.6,2703.2,388.4,12.56,360.5,7.41,31.14,247.6
KHH0084,Kalyanpur,middle,2024-04,4927.6,4204.1,723.4,14.68,584.8,113.46,19.56,590.8
KHH0085,Kalyanpur,middle,2024-04,2253.8,1827.4,426.4,18.92,254.9,26.1,27.28,295.3
KHH0086,Kalyanpur,middle,2024-04,3383.9,2956.1,427.8,12.64,387.5,52.23,17.36,330.4
KHH0087,Kalyanpur,middle,2024-04,3349.2,2822.0,527.1,15.74,390.2,69.83,19.15,413.4
KHH0088,Kalyanpur,middle,2024-04,1843.2,1597.5,245.7,13.33,210.0,29.13,10.28,188.5
KHH0089,Kalyanpur,middle,2024-04,3021.6,2579.2,442.4,14.64,354.2,56.27,17.1,344.8
KHH0090,Kalyanpur,middle,2024-04,7102.5,6116.8,985.7,13.88,836.8,164.6,22.92,818.8
KHH0091,Kalyanpur,middle,2024-04,3926.1,3343.7,582.3,14.83,463.5,82.22,19.22,463.5
KHH0092,Kalyanpur,middle,2024-04,2958.0,2498.5,459.5,15.53,339.3,40.81,24.49,334.7
KHH0093,Kalyanpur,middle,2024-04,3539.6,2998.1,541.6,15.3,418.2,75.75,18.27,430.9
KHH0094,Kalyanpur,middle,2024-04,3817.0,3302.6,514.4,13.48,448.3,81.37,13.7,421.4
KHH0095,Kalyanpur,middle,2024-04,1805.6,1520.2,285.4,15.81,208.2,17.41,18.28,197.6
KHH0096,Kalyanpur,middle,2024-04,2440.4,2075.8,364.7,14.94,280.0,25.32,22.12,256.1
KHH0097,Kalyanpur,middle,2024-04,1845.8,1561.5,284.4,15.41,209.0,28.9,13.8,212.2
KHH0098,Kalyanpur,middle,2024-04,3707.7,3118.6,589.1,15.89,435.4,78.92,21.19,464.0
KHH0099,Kalyanpur,middle,2024-04,3422.5,2890.7,531.8,15.54,403.4,60.96,23.06,405.2
KHH0100,Kalyanpur,middle,2024-04,2223.8,1872.7,351.1,15.79,251.9,27.1,20.21,249.9
KHH0101,Kalyanpur,middle,2024-04,2796.6,2397.0,399.5,14.29,327.6,58.53,12.43,321.1
KHH0102,Kalyanpur,middle,2024-04,1942.5,1681.6,260.9,13.43,222.5,12.29,18.14,176.2
KHH0103,Kalyanpur,upper_middle,2024-04,12680.6,12680.6,0.0,0.0,1139.6,0.0,0.0,0.0
KHH0104,Kalyanpur,upper_middle,2024-04,13996.8,13996.8,0.0,0.0,1266.9,0.0,0.0,0.0
KHH0105,Kalyanpur,upper_middle,2024-04,9500.7,9500.7,0.0,0.0,850.2,0.0,0.0,0.0
KHH0106,Kalyanpur,upper_middle,2024-04,7229.4,7229.4,0.0,0.0,649.4,0.0,0.0,0.0
KHH0107,Kalyanpur,upper_middle,2024-04,5782.3,5782.3,0.0,0.0,516.5,0.0,0.0,0.0
KHH0108,Kalyanpur,upper_middle,2024-04,5343.8,5343.8,0.0,0.0,467.7,0.0,0.0,0.0
KHH0109,Kalyanpur,upper_middle,2024-04,5645.4,5645.4,0.0,0.0,498.3,0.0,0.0,0.0
KHH0110,Kalyanpur,upper_middle,2024-04,8163.0,8163.0,0.0,0.0,730.3,0.0,0.0,0.0
KHH0111,Kalyanpur,upper_middle,2024-04,8139.9,8139.9,0.0,0.0,731.7,0.0,0.0,0.0
KHH0112,Kalyanpur,upper_middle,2024-04,4176.9,4176.9,0.0,0.0,369.3,0.0,0.0,0.0
KHH0113,Kalyanpur,upper_middle,2024-04,3861.6,3861.6,0.0,0.0,334.9,0.0,0.0,0.0
KHH0114,Kalyanpur,upper_middle,2024-04,5763.4,5763.4,0.0,0.0,504.4,0.0,0.0,0.0
KHH0115,Kalyanpur,upper_middle,2024-04,11265.7,11265.7,0.0,0.0,1016.4,0.0,0.0,0.0
KHH0116,Kalyanpur,upper_middle,2024-04,9405.1,9405.1,0.0,0.0,849.0,0.0,0.0,0.0
KHH0117,Kalyanpur,upper_middle,2024-04,8528.9,8528.9,0.0,0.0,765.0,0.0,0.0,0.0
KHH0118,Kalyanpur,upper_middle,2024-04,10011.8,10011.8,0.0,0.0,904.6,0.0,0.0,0.0
KHH0119,Kalyanpur,upper_middle,2024-04,12676.8,12676.8,0.0,0.0,1150.2,0.0,0.0,0.0
KHH0120,Kalyanpur,upper_middle,2024-04,10819.5,10819.5,0.0,0.0,974.5,0.0,0.0,0.0
KHH0001,Kalyanpur,lower_middle,2024-05,1090.3,964.8,125.5,11.51,156.0,9.56,8.69,53.9
KHH0002,Kalyanpur,lower_middle,2024-05,1097.5,927.3,170.3,15.51,157.9,0.0,16.16,64.6
KHH0003,Kalyanpur,lower_middle,2024-05,880.3,695.2,185.1,21.02,122.2,16.69,11.91,81.0
KHH0004,Kalyanpur,lower_middle,2024-05,1236.1,1081.2,154.9,12.53,177.3,5.09,12.93,61.9
KHH0005,Kalyanpur,lower_middle,2024-05,609.2,462.9,146.4,24.02,85.5,0.0,13.87,55.5
KHH0006,Kalyanpur,lower_middle,2024-05,1149.1,988.2,160.9,14.0,161.0,11.83,11.25,68.7
