household_id,substation,tier,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq
DHH0001,Dhanmondi,lower_middle,2024-03,1206.3,1071.3,135.0,11.19,153.9,17.95,6.58,62.2
DHH0002,Dhanmondi,lower_middle,2024-03,920.8,842.9,78.0,8.47,117.8,0.0,8.02,32.1
DHH0003,Dhanmondi,lower_middle,2024-03,1158.6,951.4,207.2,17.89,143.6,23.85,11.6,94.1
DHH0004,Dhanmondi,lower_middle,2024-03,1557.0,1420.5,136.5,8.77,200.0,19.7,6.02,63.5
DHH0005,Dhanmondi,lower_middle,2024-03,1233.1,1087.7,145.3,11.79,155.6,15.86,8.49,65.7
DHH0006,Dhanmondi,lower_middle,2024-03,1218.0,1097.3,120.7,9.91,155.2,20.03,4.26,57.1
DHH0007,Dhanmondi,lower_middle,2024-03,1249.0,1161.3,87.7,7.02,162.7,0.0,9.02,36.1
DHH0008,Dhanmondi,lower_middle,2024-03,1408.9,1145.1,263.7,18.72,173.7,37.36,11.91,122.4
DHH0009,Dhanmondi,lower_middle,2024-03,1442.4,1235.8,206.6,14.32,181.3,37.25,6.07,98.8
DHH0010,Dhanmondi,lower_middle,2024-03,1388.0,1197.9,190.1,13.7,174.0,27.21,8.47,88.3
DHH0011,Dhanmondi,lower_middle,2024-03,1215.6,1082.5,133.1,10.95,154.5,17.41,6.6,61.2
DHH0012,Dhanmondi,lower_middle,2024-03,983.4,892.9,90.5,9.2,124.2,0.0,9.31,37.2
DHH0013,Dhanmondi,lower_middle,2024-03,799.5,705.4,94.1,11.77,100.7,0.0,9.68,38.7
DHH0014,Dhanmondi,lower_middle,2024-03,1081.4,942.3,139.1,12.86,67.3,2.86,5.89,29.3
DHH0015,Dhanmondi,middle,2024-03,2012.5,1734.3,278.2,13.82,239.0,42.96,9.64,239.4
DHH0016,Dhanmondi,middle,2024-03,4960.3,4167.7,792.5,15.98,356.3,25.37,36.0,353.5
DHH0017,Dhanmondi,middle,2024-03,2207.7,1849.0,358.7,16.25,260.0,57.39,11.63,311.0
DHH0018,Dhanmondi,middle,2024-03,1846.6,1525.6,321.0,17.38,217.8,36.23,16.57,260.9
DHH0019,Dhanmondi,middle,2024-03,1494.5,1226.4,268.1,17.94,185.0,22.95,18.24,219.5
DHH0020,Dhanmondi,middle,2024-03,902.1,736.3,165.8,18.38,111.4,22.05,8.07,144.7
DHH0021,Dhanmondi,middle,2024-03,2333.5,1954.9,378.5,16.22,274.4,45.49,18.41,310.8
DHH0022,Dhanmondi,middle,2024-03,998.3,848.4,149.9,15.02,124.8,17.75,8.2,128.4
DHH0023,Dhanmondi,middle,2024-03,2491.5,2131.5,360.1,14.45,282.3,21.71,24.41,257.7
DHH0024,Dhanmondi,middle,2024-03,2766.5,2330.1,436.4,15.78,313.2,34.78,26.14,322.1
DHH0025,Dhanmondi,middle,2024-03,2304.1,1911.6,392.6,17.04,272.8,40.47,21.83,314.7
DHH0026,Dhanmondi,middle,2024-03,1284.0,1088.5,195.5,15.23,161.4,14.72,14.12,157.7
DHH0027,Dhanmondi,middle,2024-03,2815.6,2496.1,319.5,11.35,323.1,20.43,21.19,230.0
DHH0028,Dhanmondi,middle,2024-03,1726.5,1466.2,260.3,15.08,203.1,24.97,15.23,206.5
DHH0029,Dhanmondi,middle,2024-03,3161.5,2712.6,448.9,14.2,358.6,39.2,25.49,335.2
DHH0030,Dhanmondi,middle,2024-03,1781.3,1504.3,277.1,15.55,210.0,28.98,15.23,222.5
DHH0031,Dhanmondi,middle,2024-03,1924.7,1632.2,292.5,15.2,227.7,21.79,19.67,224.8
DHH0032,Dhanmondi,middle,2024-03,1779.1,1499.3,279.8,15.73,210.2,30.7,14.8,226.4
DHH0033,Dhanmondi,middle,2024-03,5512.8,4678.9,833.9,15.13,394.8,58.62,24.87,408.6
DHH0034,Dhanmondi,middle,2024-03,2169.7,1942.9,226.9,10.46,262.5,33.64,8.44,193.6
DHH0035,Dhanmondi,middle,2024-03,2729.9,2266.3,463.6,16.98,305.2,32.52,29.57,337.1
DHH0036,Dhanmondi,middle,2024-03,1622.1,1395.1,227.0,13.99,202.8,28.92,11.57,196.7
DHH0037,Dhanmondi,middle,2024-03,1736.6,1491.7,244.9,14.1,207.4,20.0,15.75,190.3
DHH0038,Dhanmondi,middle,2024-03,2928.4,2520.2,408.2,13.94,333.3,36.49,22.83,305.8
DHH0039,Dhanmondi,middle,2024-03,2740.5,2238.6,501.9,18.31,305.2,48.4,26.64,380.1
DHH0040,Dhanmondi,middle,2024-03,2590.4,2174.0,416.5,16.08,291.6,42.2,21.28,317.7
DHH0041,Dhanmondi,middle,2024-03,1992.7,1678.2,314.5,15.78,237.2,30.91,18.1,250.3
DHH0042,Dhanmondi,middle,2024-03,3222.3,2725.9,496.4,15.4,362.9,53.8,23.93,382.7
DHH0043,Dhanmondi,middle,2024-03,1862.1,1637.0,225.1,12.09,222.2,20.43,13.64,177.2
DHH0044,Dhanmondi,middle,2024-03,2847.1,2367.7,479.4,16.84,316.5,47.6,24.88,364.6
DHH0045,Dhanmondi,middle,2024-03,1922.8,1609.1,313.7,16.32,225.1,53.34,8.88,275.6
DHH0046,Dhanmondi,middle,2024-03,2527.3,2103.0,424.3,16.79,284.8,26.68,28.32,304.9
DHH0047,Dhanmondi,middle,2024-03,2495.8,2098.8,397.0,15.91,281.3,35.6,22.16,297.5
DHH0048,Dhanmondi,middle,2024-03,2573.5,2280.7,292.8,11.38,295.5,14.84,21.0,206.3
DHH0049,Dhanmondi,middle,2024-03,2054.6,1768.3,286.3,13.94,244.4,34.47,13.9,235.2
DHH0050,Dhanmondi,middle,2024-03,1782.6,1539.3,243.3,13.65,213.8,23.4,14.22,193.1
DHH0051,Dhanmondi,middle,2024-03,2696.3,2295.4,400.9,14.87,303.7,26.57,26.2,289.7
DHH0052,Dhanmondi,middle,2024-03,1450.1,1264.9,185.1,12.77,183.2,19.08,11.27,155.2
DHH0053,Dhanmondi,middle,2024-03,5390.4,4699.0,691.4,12.83,388.8,32.46,27.2,320.2
DHH0054,Dhanmondi,middle,2024-03,1288.6,1189.2,99.4,7.71,166.3,2.96,9.02,75.0
DHH0055,Dhanmondi,middle,2024-03,1704.7,1485.3,219.4,12.87,204.3,20.2,13.18,173.1
DHH0056,Dhanmondi,middle,2024-03,1900.4,1598.2,302.2,15.9,225.7,35.82,14.9,247.6
DHH0057,Dhanmondi,middle,2024-03,2185.5,1917.4,268.1,12.27,262.4,36.16,11.43,224.7
DHH0058,Dhanmondi,middle,2024-03,2169.5,1814.0,355.5,16.39,255.3,44.73,16.47,294.2
DHH0059,Dhanmondi,middle,2024-03,2302.1,1921.6,380.5,16.53,272.0,47.85,17.64,314.9
DHH0060,Dhanmondi,middle,2024-03,6114.9,5287.1,827.8,13.54,381.3,59.26,17.83,361.8
DHH0061,Dhanmondi,middle,2024-03,1263.9,1090.6,173.3,13.71,159.3,18.04,10.48,145.5
DHH0062,Dhanmondi,middle,2024-03,1393.4,1209.7,183.7,13.19,175.7,27.16,7.84,163.5
DHH0063,Dhanmondi,middle,2024-03,1118.4,1001.1,117.2,10.48,143.4,16.06,5.52,102.9
DHH0064,Dhanmondi,middle,2024-03,2898.0,2457.8,440.3,15.19,327.3,47.67,21.24,339.4
DHH0065,Dhanmondi,middle,2024-03,1583.8,1335.6,248.2,15.67,198.6,32.75,12.19,216.3
DHH0066,Dhanmondi,middle,2024-03,1871.5,1575.7,295.8,15.8,220.8,38.33,13.25,246.1
DHH0067,Dhanmondi,upper_middle,2024-03,3454.8,3454.8,0.0,0.0,391.5,0.0,0.0,0.0
DHH0068,Dhanmondi,upper_middle,2024-03,5783.1,5783.1,0.0,0.0,418.4,0.0,0.0,0.0
DHH0069,Dhanmondi,upper_middle,2024-03,9636.0,9636.0,0.0,0.0,599.1,0.0,0.0,0.0
DHH0070,Dhanmondi,upper_middle,2024-03,8611.9,8611.9,0.0,0.0,538.8,0.0,0.0,0.0
DHH0071,Dhanmondi,upper_middle,2024-03,9354.4,9354.4,0.0,0.0,579.3,0.0,0.0,0.0
DHH0072,Dhanmondi,upper_middle,2024-03,10338.2,10338.2,0.0,0.0,642.6,0.0,0.0,0.0
DHH0073,Dhanmondi,upper_middle,2024-03,5918.2,5918.2,0.0,0.0,427.9,0.0,0.0,0.0
DHH0074,Dhanmondi,upper_middle,2024-03,6840.6,6840.6,0.0,0.0,480.2,0.0,0.0,0.0
DHH0075,Dhanmondi,upper_middle,2024-03,6777.1,6777.1,0.0,0.0,491.3,0.0,0.0,0.0
DHH0076,Dhanmondi,upper_middle,2024-03,5482.7,5482.7,0.0,0.0,393.5,0.0,0.0,0.0
DHH0077,Dhanmondi,upper_middle,2024-03,8749.7,8749.7,0.0,0.0,544.5,0.0,0.0,0.0
DHH0078,Dhanmondi,upper_middle,2024-03,12885.2,12885.2,0.0,0.0,803.4,0.0,0.0,0.0
DHH0079,Dhanmondi,upper_middle,2024-03,6919.0,6919.0,0.0,0.0,491.9,0.0,0.0,0.0
DHH0080,Dhanmondi,upper_middle,2024-03,8078.3,8078.3,0.0,0.0,501.4,0.0,0.0,0.0
DHH0081,Dhanmondi,upper_middle,2024-03,6240.6,6240.6,0.0,0.0,443.2,0.0,0.0,0.0
DHH0082,Dhanmondi,upper_middle,2024-03,15331.5,15331.5,0.0,0.0,961.4,0.0,0.0,0.0
DHH0083,Dhanmondi,upper_middle,2024-03,5684.2,5684.2,0.0,0.0,399.6,0.0,0.0,0.0
DHH0084,Dhanmondi,upper_middle,2024-03,12513.4,12513.4,0.0,0.0,778.0,0.0,0.0,0.0
DHH0085,Dhanmondi,upper_middle,2024-03,9570.3,9570.3,0.0,0.0,599.7,0.0,0.0,0.0
DHH0086,Dhanmondi,upper_middle,2024-03,8848.4,8848.4,0.0,0.0,546.3,0.0,0.0,0.0
DHH0087,Dhanmondi,upper_middle,2024-03,3264.9,3264.9,0.0,0.0,369.5,0.0,0.0,0.0
DHH0088,Dhanmondi,upper_middle,2024-03,6739.8,6739.8,0.0,0.0,484.3,0.0,0.0,0.0
DHH0089,Dhanmondi,upper_middle,2024-03,6540.8,6540.8,0.0,0.0,467.7,0.0,0.0,0.0
DHH0090,Dhanmondi,upper_middle,2024-03,10400.2,10400.2,0.0,0.0,658.2,0.0,0.0,0.0
DHH0091,Dhanmondi,upper_middle,2024-03,10130.5,10130.5,0.0,0.0,631.9,0.0,0.0,0.0
DHH0092,Dhanmondi,upper_middle,2024-03,10811.1,10811.1,0.0,0.0,675.8,0.0,0.0,0.0
DHH0093,Dhanmondi,upper_middle,2024-03,12314.8,12314.8,0.0,0.0,763.9,0.0,0.0,0.0
DHH0094,Dhanmondi,upper_middle,2024-03,6382.9,6382.9,0.0,0.0,456.5,0.0,0.0,0.0
DHH0095,Dhanmondi,upper_middle,2024-03,5595.9,5595.9,0.0,0.0,397.1,0.0,0.0,0.0
DHH0096,Dhanmondi,upper_middle,2024-03,6672.7,6672.7,0.0,0.0,481.5,0.0,0.0,0.0
DHH0097,Dhanmondi,upper_middle,2024-03,10359.4,10359.4,0.0,0.0,644.6,0.0,0.0,0.0
DHH0098,Dhanmondi,upper_middle,2024-03,5539.3,5539.3,0.0,0.0,394.5,0.0,0.0,0.0
DHH0099,Dhanmondi,upper_middle,2024-03,6422.5,6422.5,0.0,0.0,456.3,0.0,0.0,0.0
DHH0100,Dhanmondi,upper_middle,2024-03,6977.2,6977.2,0.0,0.0,508.8,0.0,0.0,0.0
DHH0101,Dhanmondi,upper_middle,2024-03,8692.0,8692.0,0.0,0.0,537.8,0.0,0.0,0.0
DHH0102,Dhanmondi,upper_middle,2024-03,9972.2,9972.2,0.0,0.0,617.9,0.0,0.0,0.0
DHH0103,Dhanmondi,upper_middle,2024-03,6139.1,6139.1,0.0,0.0,440.7,0.0,0.0,0.0
DHH0104,Dhanmondi,upper_middle,2024-03,6530.4,6530.4,0.0,0.0,462.1,0.0,0.0,0.0
DHH0105,Dhanmondi,upper_middle,2024-03,6175.8,6175.8,0.0,0.0,436.3,0.0,0.0,0.0
DHH0106,Dhanmondi,upper_middle,2024-03,8985.1,8985.1,0.0,0.0,556.7,0.0,0.0,0.0
DHH0107,Dhanmondi,upper_middle,2024-03,6752.2,6752.2,0.0,0.0,486.2,0.0,0.0,0.0
DHH0108,Dhanmondi,upper_middle,2024-03,6216.3,6216.3,0.0,0.0,445.6,0.0,0.0,0.0
DHH0109,Dhanmondi,upper_middle,2024-03,9238.7,9238.7,0.0,0.0,577.8,0.0,0.0,0.0
DHH0110,Dhanmondi,upper_middle,2024-03,12497.6,12497.6,0.0,0.0,780.1,0.0,0.0,0.0
DHH0111,Dhanmondi,upper_middle,2024-03,6821.5,6821.5,0.0,0.0,492.4,0.0,0.0,0.0
DHH0112,Dhanmondi,upper_middle,2024-03,10348.9,10348.9,0.0,0.0,637.8,0.0,0.0,0.0
DHH0113,Dhanmondi,upper_middle,2024-03,5306.1,5306.1,0.0,0.0,377.7,0.0,0.0,0.0
DHH0114,Dhanmondi,upper_middle,2024-03,2685.4,2685.4,0.0,0.0,300.0,0.0,0.0,0.0
DHH0115,Dhanmondi,upper_middle,2024-03,9220.9,9220.9,0.0,0.0,579.8,0.0,0.0,0.0
DHH0116,Dhanmondi,upper_middle,2024-03,5842.6,5842.6,0.0,0.0,411.9,0.0,0.0,0.0
DHH0117,Dhanmondi,upper_middle,2024-03,6712.3,6712.3,0.0,0.0,481.4,0.0,0.0,0.0
DHH0118,Dhanmondi,upper_middle,2024-03,10769.8,10769.8,0.0,0.0,669.3,0.0,0.0,0.0
DHH0119,Dhanmondi,upper_middle,2024-03,9959.3,9959.3,0.0,0.0,619.8,0.0,0.0,0.0
DHH0120,Dhanmondi,upper_middle,2024-03,5712.9,5712.9,0.0,0.0,402.3,0.0,0.0,0.0
DHH0001,Dhanmondi,lower_middle,2024-04,1405.0,1241.8,163.2,11.62,182.3,13.18,10.36,67.8
DHH0002,Dhanmondi,lower_middle,2024-04,1131.1,1005.1,125.9,11.13,146.0,0.0,11.87,47.5
DHH0003,Dhanmondi,lower_middle,2024-04,1336.9,1090.4,246.5,18.44,169.2,16.76,16.96,101.4
DHH0004,Dhanmondi,lower_middle,2024-04,1731.0,1575.5,155.6,8.99,224.4,14.44,9.23,65.8
DHH0005,Dhanmondi,lower_middle,2024-04,1338.5,1165.8,172.7,12.9,170.0,11.59,11.88,70.7
DHH0006,Dhanmondi,lower_middle,2024-04,1376.7,1229.3,147.4,10.71,177.1,16.79,7.61,64.0
DHH0007,Dhanmondi,lower_middle,2024-04,1500.9,1366.0,134.9,8.99,197.5,0.0,12.61,50.4
DHH0008,Dhanmondi,lower_middle,2024-04,1364.1,1108.6,255.5,18.73,170.6,26.29,14.12,109.0
DHH0009,Dhanmondi,lower_middle,2024-04,1536.7,1332.3,204.4,13.3,196.3,27.44,9.0,90.9
DHH0010,Dhanmondi,lower_middle,2024-04,1440.1,1252.6,187.6,13.02,183.6,18.26,10.78,79.6
DHH0011,Dhanmondi,lower_middle,2024-04,1420.8,1249.7,171.1,12.04,182.9,13.08,11.18,70.9
DHH0012,Dhanmondi,lower_middle,2024-04,1161.2,1025.9,135.3,11.66,148.3,0.0,12.7,50.8
DHH0013,Dhanmondi,lower_middle,2024-04,1082.2,921.7,160.5,14.83,138.9,0.0,15.1,60.4
DHH0014,Dhanmondi,lower_middle,2024-04,1550.8,1309.2,241.6,15.58,98.6,2.18,10.85,47.8
DHH0015,Dhanmondi,middle,2024-04,2148.5,1857.8,290.7,13.53,259.0,31.61,14.19,225.7
DHH0016,Dhanmondi,middle,2024-04,8098.2,6617.8,1480.4,18.28,601.0,20.17,74.27,600.6
DHH0017,Dhanmondi,middle,2024-04,2344.7,1970.1,374.6,15.98,280.9,45.16,16.63,297.1
DHH0018,Dhanmondi,middle,2024-04,2202.6,1813.8,388.8,17.65,265.1,31.39,23.12,287.4
DHH0019,Dhanmondi,middle,2024-04,1743.9,1412.4,331.6,19.01,219.0,18.57,24.33,244.6
DHH0020,Dhanmondi,middle,2024-04,967.4,793.5,173.9,17.97,121.5,17.96,9.65,139.4
DHH0021,Dhanmondi,middle,2024-04,2640.6,2206.8,433.8,16.43,317.7,35.02,25.67,319.8
DHH0022,Dhanmondi,middle,2024-04,1116.1,957.7,158.5,14.2,143.5,11.36,10.53,119.1
DHH0023,Dhanmondi,middle,2024-04,3685.8,3063.5,622.3,16.88,432.0,18.66,45.9,396.0
DHH0024,Dhanmondi,middle,2024-04,4494.2,3644.7,849.4,18.9,530.6,26.98,61.26,536.8
DHH0025,Dhanmondi,middle,2024-04,2993.6,2458.4,535.2,17.88,367.1,32.32,35.51,377.8
DHH0026,Dhanmondi,middle,2024-04,1581.1,1319.3,261.8,16.56,203.5,11.0,20.34,186.4
DHH0027,Dhanmondi,middle,2024-04,3950.9,3405.7,545.2,13.8,466.4,14.8,40.8,344.8
DHH0028,Dhanmondi,middle,2024-04,2054.9,1725.4,329.4,16.03,247.5,18.65,22.54,232.4
DHH0029,Dhanmondi,middle,2024-04,4522.5,3770.5,751.9,16.63,526.8,32.69,51.74,493.0
DHH0030,Dhanmondi,middle,2024-04,1914.9,1609.2,305.6,15.96,229.9,20.57,19.57,219.3
DHH0031,Dhanmondi,middle,2024-04,2290.1,1910.1,380.0,16.59,275.9,16.53,27.85,261.1
DHH0032,Dhanmondi,middle,2024-04,2162.3,1801.8,360.5,16.67,260.0,29.22,21.3,266.0
DHH0033,Dhanmondi,middle,2024-04,7114.9,6028.6,1086.3,15.27,525.5,46.11,42.43,481.4
DHH0034,Dhanmondi,middle,2024-04,2366.1,2127.4,238.7,10.09,289.7,24.7,12.18,184.1
DHH0035,Dhanmondi,middle,2024-04,3610.4,2976.1,634.3,17.57,419.5,25.45,44.12,410.7
DHH0036,Dhanmondi,middle,2024-04,1594.2,1379.7,214.5,13.46,201.8,19.73,12.73,168.1
DHH0037,Dhanmondi,middle,2024-04,1925.3,1633.2,292.0,15.17,233.3,14.58,20.61,202.5
DHH0038,Dhanmondi,middle,2024-04,4095.3,3437.7,657.6,16.06,479.0,28.95,45.21,432.3
DHH0039,Dhanmondi,middle,2024-04,3911.1,3134.0,777.1,19.87,448.9,39.88,50.93,516.0
DHH0040,Dhanmondi,middle,2024-04,3571.6,2899.9,671.7,18.81,414.9,33.33,44.25,443.1
DHH0041,Dhanmondi,middle,2024-04,3004.7,2463.9,540.8,18.0,369.6,26.61,38.32,374.7
DHH0042,Dhanmondi,middle,2024-04,3620.3,3071.2,549.2,15.17,414.6,43.45,30.55,387.6
DHH0043,Dhanmondi,middle,2024-04,2145.7,1851.3,294.3,13.72,259.0,16.67,20.1,207.3
DHH0044,Dhanmondi,middle,2024-04,3115.1,2566.4,548.7,17.61,351.8,37.84,32.2,376.7
DHH0045,Dhanmondi,middle,2024-04,1956.8,1629.6,327.3,16.72,230.9,42.24,13.5,263.5
DHH0046,Dhanmondi,middle,2024-04,3267.3,2648.1,619.2,18.95,380.2,18.91,45.08,391.2
DHH0047,Dhanmondi,middle,2024-04,3530.8,2907.6,623.2,17.65,411.6,25.41,43.55,406.5
DHH0048,Dhanmondi,middle,2024-04,3645.0,3149.9,495.1,13.58,433.0,11.6,37.26,307.2
DHH0049,Dhanmondi,middle,2024-04,2174.0,1845.9,328.1,15.09,260.8,26.41,19.45,241.8
DHH0050,Dhanmondi,middle,2024-04,2251.6,1916.2,335.4,14.9,279.5,15.7,24.17,232.0
DHH0051,Dhanmondi,middle,2024-04,3836.7,3218.1,618.7,16.12,449.6,22.13,44.22,398.1
DHH0052,Dhanmondi,middle,2024-04,1654.5,1425.7,228.9,13.83,211.4,15.6,15.7,172.3
DHH0053,Dhanmondi,middle,2024-04,7181.7,6142.5,1039.2,14.47,530.5,21.92,49.14,431.6
DHH0054,Dhanmondi,middle,2024-04,1587.6,1431.2,156.4,9.85,206.6,2.81,13.61,106.5
DHH0055,Dhanmondi,middle,2024-04,2004.6,1723.1,281.5,14.04,244.8,12.86,20.33,193.8
DHH0056,Dhanmondi,middle,2024-04,2184.5,1825.1,359.4,16.45,263.9,26.83,22.2,262.7
DHH0057,Dhanmondi,middle,2024-04,2432.1,2135.3,296.8,12.2,295.8,29.01,15.77,226.5
DHH0058,Dhanmondi,middle,2024-04,2392.8,2007.6,385.2,16.1,288.7,30.52,22.98,282.9
DHH0059,Dhanmondi,middle,2024-04,2439.0,2039.8,399.2,16.37,293.1,35.4,22.31,297.7
DHH0060,Dhanmondi,middle,2024-04,7762.4,6666.4,1096.0,14.12,496.4,48.04,34.34,432.6
DHH0061,Dhanmondi,middle,2024-04,1377.6,1184.2,193.4,14.04,176.2,13.73,13.01,146.0
DHH0062,Dhanmondi,middle,2024-04,1406.4,1221.9,184.5,13.12,178.9,20.5,9.63,149.4
DHH0063,Dhanmondi,middle,2024-04,1136.7,1005.4,131.3,11.55,146.1,13.02,7.41,103.9
DHH0064,Dhanmondi,middle,2024-04,4161.2,3431.5,729.7,17.54,484.5,39.21,47.08,486.4
DHH0065,Dhanmondi,middle,2024-04,1769.5,1494.3,275.2,15.55,225.9,25.26,16.47,216.3
DHH0066,Dhanmondi,middle,2024-04,1925.9,1639.8,286.1,14.86,231.7,25.69,15.93,214.3
DHH0067,Dhanmondi,upper_middle,2024-04,3723.5,3723.5,0.0,0.0,425.6,0.0,0.0,0.0
DHH0068,Dhanmondi,upper_middle,2024-04,7274.8,7274.8,0.0,0.0,539.5,0.0,0.0,0.0
DHH0069,Dhanmondi,upper_middle,2024-04,16189.0,15190.8,998.2,6.17,1051.5,0.0,43.93,615.0
DHH0070,Dhanmondi,upper_middle,2024-04,14222.6,13480.7,741.9,5.22,922.5,0.0,32.65,457.1
DHH0071,Dhanmondi,upper_middle,2024-04,14253.9,13484.5,769.4,5.4,915.7,0.0,33.86,474.1
DHH0072,Dhanmondi,upper_middle,2024-04,16666.4,15802.0,864.5,5.19,1076.4,0.0,38.04,532.6
DHH0073,Dhanmondi,upper_middle,2024-04,7743.5,7743.5,0.0,0.0,574.8,0.0,0.0,0.0
DHH0074,Dhanmondi,upper_middle,2024-04,8753.7,8753.7,0.0,0.0,630.4,0.0,0.0,0.0
DHH0075,Dhanmondi,upper_middle,2024-04,9360.0,9360.0,0.0,0.0,694.1,0.0,0.0,0.0
DHH0076,Dhanmondi,upper_middle,2024-04,7137.7,7137.7,0.0,0.0,529.3,0.0,0.0,0.0
DHH0077,Dhanmondi,upper_middle,2024-04,15028.3,14153.8,874.5,5.82,979.1,0.0,38.48,538.8
DHH0078,Dhanmondi,upper_middle,2024-04,22583.9,21230.2,1353.7,5.99,1471.0,0.0,59.57,834.0
DHH0079,Dhanmondi,upper_middle,2024-04,9343.9,9343.9,0.0,0.0,690.5,0.0,0.0,0.0
DHH0080,Dhanmondi,upper_middle,2024-04,14395.4,13529.2,866.2,6.02,929.2,0.0,38.12,533.7
DHH0081,Dhanmondi,upper_middle,2024-04,9215.6,9215.6,0.0,0.0,682.9,0.0,0.0,0.0
DHH0082,Dhanmondi,upper_middle,2024-04,26879.3,25236.5,1642.8,6.11,1759.2,0.0,72.3,1012.2
DHH0083,Dhanmondi,upper_middle,2024-04,7376.3,7376.3,0.0,0.0,536.5,0.0,0.0,0.0
DHH0084,Dhanmondi,upper_middle,2024-04,20875.5,19585.1,1290.4,6.18,1365.4,0.0,56.79,795.0
DHH0085,Dhanmondi,upper_middle,2024-04,16345.9,15432.7,913.2,5.59,1062.3,0.0,40.19,562.6
DHH0086,Dhanmondi,upper_middle,2024-04,14199.1,13425.8,773.3,5.45,909.6,0.0,34.03,476.4
DHH0087,Dhanmondi,upper_middle,2024-04,4245.9,4245.9,0.0,0.0,494.7,0.0,0.0,0.0
DHH0088,Dhanmondi,upper_middle,2024-04,10421.7,10421.7,0.0,0.0,770.6,0.0,0.0,0.0
DHH0089,Dhanmondi,upper_middle,2024-04,10612.0,10612.0,0.0,0.0,792.2,0.0,0.0,0.0
DHH0090,Dhanmondi,upper_middle,2024-04,17207.8,16332.4,875.4,5.09,1120.5,0.0,38.52,539.3
DHH0091,Dhanmondi,upper_middle,2024-04,16367.8,15365.2,1002.6,6.13,1061.6,0.0,44.12,617.7
DHH0092,Dhanmondi,upper_middle,2024-04,18756.1,17635.3,1120.8,5.98,1223.0,0.0,49.32,690.5
DHH0093,Dhanmondi,upper_middle,2024-04,19720.4,18699.5,1020.9,5.18,1281.3,0.0,44.93,629.0
DHH0094,Dhanmondi,upper_middle,2024-04,10036.7,10036.7,0.0,0.0,745.8,0.0,0.0,0.0
DHH0095,Dhanmondi,upper_middle,2024-04,5923.7,5923.7,0.0,0.0,425.5,0.0,0.0,0.0
DHH0096,Dhanmondi,upper_middle,2024-04,7725.5,7725.5,0.0,0.0,564.3,0.0,0.0,0.0
DHH0097,Dhanmondi,upper_middle,2024-04,15185.5,14451.9,733.6,4.83,976.6,0.0,32.28,452.0
DHH0098,Dhanmondi,upper_middle,2024-04,8345.3,8345.3,0.0,0.0,618.2,0.0,0.0,0.0
DHH0099,Dhanmondi,upper_middle,2024-04,8719.3,8719.3,0.0,0.0,642.3,0.0,0.0,0.0
DHH0100,Dhanmondi,upper_middle,2024-04,8911.9,8911.9,0.0,0.0,668.7,0.0,0.0,0.0
DHH0101,Dhanmondi,upper_middle,2024-04,14979.7,13990.0,989.7,6.61,966.9,0.0,43.55,609.8
DHH0102,Dhanmondi,upper_middle,2024-04,16749.7,15686.7,1063.0,6.35,1093.1,0.0,46.78,654.9
DHH0103,Dhanmondi,upper_middle,2024-04,7791.0,7791.0,0.0,0.0,574.2,0.0,0.0,0.0
DHH0104,Dhanmondi,upper_middle,2024-04,10665.3,10665.3,0.0,0.0,795.5,0.0,0.0,0.0
DHH0105,Dhanmondi,upper_middle,2024-04,8859.9,8859.9,0.0,0.0,650.5,0.0,0.0,0.0
DHH0106,Dhanmondi,upper_middle,2024-04,14119.4,13371.5,747.9,5.3,909.3,0.0,32.91,460.8
DHH0107,Dhanmondi,upper_middle,2024-04,8891.5,8891.5,0.0,0.0,660.6,0.0,0.0,0.0
DHH0108,Dhanmondi,upper_middle,2024-04,9636.4,9636.4,0.0,0.0,713.3,0.0,0.0,0.0
DHH0109,Dhanmondi,upper_middle,2024-04,14735.4,13908.6,826.8,5.61,948.7,0.0,36.39,509.4
DHH0110,Dhanmondi,upper_middle,2024-04,21394.7,20155.6,1239.1,5.79,1388.3,0.0,54.53,763.4
DHH0111,Dhanmondi,upper_middle,2024-04,10515.9,10515.9,0.0,0.0,779.0,0.0,0.0,0.0
DHH0112,Dhanmondi,upper_middle,2024-04,13776.9,13147.0,630.0,4.57,877.7,0.0,27.72,388.1
DHH0113,Dhanmondi,upper_middle,2024-04,7428.2,7428.2,0.0,0.0,544.4,0.0,0.0,0.0
DHH0114,Dhanmondi,upper_middle,2024-04,3245.4,3245.4,0.0,0.0,368.6,0.0,0.0,0.0
DHH0115,Dhanmondi,upper_middle,2024-04,15192.7,14360.4,832.3,5.48,986.5,0.0,36.63,512.8
DHH0116,Dhanmondi,upper_middle,2024-04,8445.0,8445.0,0.0,0.0,617.7,0.0,0.0,0.0
DHH0117,Dhanmondi,upper_middle,2024-04,7864.0,7864.0,0.0,0.0,578.2,0.0,0.0,0.0
DHH0118,Dhanmondi,upper_middle,2024-04,18939.7,17751.1,1188.6,6.28,1233.6,0.0,52.31,732.3
DHH0119,Dhanmondi,upper_middle,2024-04,17907.7,16846.6,1061.0,5.92,1161.4,0.0,46.69,653.7
DHH0120,Dhanmondi,upper_middle,2024-04,7528.1,7528.1,0.0,0.0,548.2,0.0,0.0,0.0
