household_id,substation,period_start,period_end,days,energy_before_kwh,bill_before_tk,energy_after_kwh,bill_after_tk,bill_saving_tk,bill_saving_pct,energy_saving_kwh,incentive_received_tk,discomfort_cost_tk,net_benefit_tk,gained,qoe,n_dr_events,n_shift_slots,n_curtail_slots,energy_shifted_kwh,energy_curtailed_kwh,peak_before_kw,peak_after_kw,peak_reduction_pct,participated,tariff_class,slab_before,slab_after,eff_rate_before,eff_rate_after,surcharge_tk,J1_before_tk,J1_after_tk,marginal_rate_tk_per_kwh,income_band,monthly_income_bdt,household_size,w_h,equation,id
DHNC0050,Dhanmondi,2026-06-14,2026-07-13,30,259.6060774917487,2326.851980433659,221.3381134772688,1961.2015842753028,365.650396158356,15.71438145756952,38.26796401447993,37.83501166624463,613.3592096364897,-209.8738018118891,False,0.8500000000000001,30,30,960,1.6823690232062014,38.26796401447981,1.3316436539287575,1.1985584924802235,9.99405216672583,True,LT-A,201-300,201-300,8.963010430707715,8.860659167390603,0.0,2210.8549811655707,1839.0210095678744,9.1,upper-middle,101968.01143317753,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0050-2026-06-14
DHNC0051,Dhanmondi,2026-06-14,2026-07-13,30,136.57171143387765,1165.6404345473582,132.5104194960654,1129.3934040023837,36.24703054497445,3.1096236429932964,4.061291937812257,12.183875813436815,66.03827511650606,-17.607368758094793,False,0.9702625683227336,10,0,198,0.0,4.061291937812272,0.7790154685418655,0.7790154685418655,0.0,True,LT-A,76-200,76-200,8.535006424897244,8.52305357040937,0.0,1091.2905166171406,1046.6567329688155,8.5,middle,59495.878089677455,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0051-2026-06-14
DHNC0052,Dhanmondi,2026-06-14,2026-07-13,30,394.0958260829294,3743.30170926367,335.20778501220923,3148.473606408326,594.8281028553442,15.89046646663035,58.88804107072019,57.98975561244359,1116.684844170936,-463.8669857031482,False,0.85,30,2,353,0.5658321042982717,58.888041070720114,2.384010031087258,2.384010031087258,0.0,True,LT-A,301-400,301-400,9.498455607789078,9.392602878521004,0.0,3633.6894273726793,2979.884460070918,9.62,upper-middle,72376.14446909702,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0052-2026-06-14
DHNC0053,Dhanmondi,2026-06-14,2026-07-13,30,117.36617189059108,950.5896341235256,111.58143371831946,898.9608459360012,51.628788187524265,5.431238289814477,5.784738172271631,17.354214516814796,115.91671557375597,-46.933712869416894,False,0.950712048633024,10,0,270,0.0,5.784738172271597,0.7416371991972965,0.7416371991972965,0.0,True,LT-A,76-200,76-200,8.099349402054848,8.056545036026094,0.0,918.9165549318049,856.7806123777108,8.5,middle,52624.08438942512,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0053-2026-06-14
DHNC0054,Dhanmondi,2026-06-14,2026-07-13,30,266.4204278407433,2403.4423280183023,235.51970319510332,2108.1859040292125,295.25642398908985,12.28473096887397,30.90072464563994,39.38313442705322,573.0217048109386,-238.38214639479548,False,0.8840151827092203,27,0,553,0.0,30.900724645639954,1.4164846169021992,1.4164846169021992,0.0,True,LT-A,201-300,201-300,9.02123890235247,8.951208223469957,0.0,2223.1719111865145,1923.8668640969684,9.1,middle,50852.77364334633,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0054-2026-06-14
DHNC0055,Dhanmondi,2026-06-14,2026-07-13,30,161.49600079932665,1376.1915371339903,161.36502364703622,1375.0225660497983,1.1689710841919805,0.0849424700450084,0.130977152290427,0.3929314568712361,3.456379364321901,-1.8944768232586848,False,0.9991889758777794,2,0,4,0.0,0.130977152290412,1.0874438742942767,1.0874438742942767,0.0,True,LT-A,76-200,76-200,8.521520844618514,8.521193347682772,0.0,1264.6811179266333,1262.9522195163995,8.5,middle,45991.96007392567,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0055-2026-06-14
DHNC0056,Dhanmondi,2026-06-14,2026-07-13,30,172.5639776807554,1490.417050800742,167.14679989761524,1442.0687390862165,48.34831171452584,3.2439451553878964,5.417177783140176,16.251533349420583,113.58402460960328,-48.98417954565687,False,0.9686077137537824,10,0,232,0.0,5.417177783140195,0.8536272554942497,0.8536272554942497,0.0,True,LT-A,76-200,76-200,8.636895549301862,8.627558170240452,0.0,1366.4568990950786,1307.0119566444569,8.5,middle,46029.34345113466,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0056-2026-06-14
DHNC0057,Dhanmondi,2026-06-14,2026-07-13,30,162.65717669303936,1387.8648019853763,160.22766558244723,1366.1814153233415,21.68338666203499,1.5623558311311263,2.4295111105921308,7.288533331776446,54.27510681133703,-25.30318681752559,False,0.9850636094884578,10,0,76,0.0,2.4295111105921485,1.268504110706079,1.268504110706079,0.0,True,LT-A,76-200,76-200,8.532453533264652,8.526501402595516,0.0,1283.0819726075852,1254.6192693425112,8.5,middle,37935.89287070614,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0057-2026-06-14
DHNC0058,Dhanmondi,2026-06-14,2026-07-13,30,778.6742141151875,10241.581995643428,661.8730819979095,8113.757371296916,2127.824624346512,20.776327575677737,116.80113211727804,114.63448700658994,2565.41644389656,-322.95733254345805,False,0.85,30,0,567,0.0,116.80113211727814,3.421337124623196,3.421337124623196,0.0,True,LT-A,601-above,601-above,13.15258911877672,12.258781316207903,0.0,12635.11199184471,10560.996255629603,17.35,upper-middle,151104.35471028395,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0058-2026-06-14
DHNC0059,Dhanmondi,2026-06-14,2026-07-13,30,288.23680955587804,2643.182395306415,245.15197960386047,2231.506845114887,411.67555019152815,15.57499591865298,43.08482995201757,42.83845337125838,922.51729596125,-468.00329239846354,False,0.85,30,2,928,0.3767287034101024,43.08482995201767,1.1663879634951888,1.173167579865239,-0.5812488281973055,True,LT-A,201-300,201-300,9.170176423264923,9.102544669313968,0.0,2418.4441386099675,2013.7992295571307,9.1,upper-middle,101832.54063712335,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0059-2026-06-14
DHNC0060,Dhanmondi,2026-06-14,2026-07-13,30,202.4336122763138,1780.5690753001784,202.2969479432922,1779.2632475981568,1.3058277020215885,0.0733376604219324,0.1366643330215993,0.4099929990649195,3.398203689971914,-1.682382988885406,False,0.9993248930773656,2,0,4,0.0,0.1366643330216398,1.0061158028100738,1.0061158028100738,0.0,True,LT-A,201-300,201-300,8.795817331312414,8.795304455591289,0.0,1691.663918898978,1689.7615513833168,9.1,middle,37351.33593213114,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0060-2026-06-14
DHNC0061,Dhanmondi,2026-06-14,2026-07-13,30,570.5722807492612,6500.505200748731,484.986438636872,5151.629536136422,1348.8756646123093,20.750320520579617,85.58584211238912,83.89249547191103,2130.0010544103698,-697.2328943261496,False,0.85,30,0,546,0.0,85.5858421123892,3.4955713436012483,3.4955713436012483,0.0,True,LT-A,401-600,401-600,11.39295654568503,10.622213583158857,0.0,7986.282059196545,6645.087000308146,15.01,upper-middle,190800.27784313625,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0061-2026-06-14
DHNC0062,Dhanmondi,2026-06-14,2026-07-13,30,76.7039736885121,539.3856051699704,72.37609586201029,507.15112604858473,32.234479121385675,5.976147455998198,4.327877826501805,11.37766612751197,66.93702144428438,-23.324876195386736,False,0.9435768758985432,15,0,190,0.0,4.327877826501785,0.3541404542939591,0.3541404542939591,0.0,True,LT-A,76-200,1-75,7.032042529639554,7.007163345968553,0.0,611.2221567127888,562.7347889700302,8.5,middle,45269.13986553053,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0062-2026-06-14
DHNC0063,Dhanmondi,2026-06-14,2026-07-13,30,562.9439101517362,6409.437185946438,478.50232362897583,5078.595561554473,1330.8416243919655,20.76378293105074,84.44158652276036,83.05071525744076,1245.4937739323052,168.39856571710106,True,0.85,30,0,744,0.0,84.44158652276043,3.352798980576982,3.2590838086195504,2.795132440099465,True,LT-A,401-600,401-600,11.385569806091048,10.613523301283582,0.0,7745.320663474881,6501.626743435318,15.01,upper-middle,69493.57759158786,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0063-2026-06-14
DHNC0064,Dhanmondi,2026-06-14,2026-07-13,30,247.73024300069585,2221.801481871649,218.69598133651397,1944.3791116703903,277.4223702012582,12.48637074305834,29.034261664181884,28.84149412212938,475.2519334103895,-168.98806908700186,False,0.8827988811035059,30,0,840,0.0,29.034261664181923,1.204289180532514,1.139163659356109,5.407797581275931,True,LT-A,201-300,201-300,8.968632392070951,8.890785737294904,0.0,2071.449111571911,1801.8194027421955,9.1,upper-middle,188020.4292504652,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0064-2026-06-14
DHNC0065,Dhanmondi,2026-06-14,2026-07-13,30,447.0443378436232,4512.197876584425,379.9876871670797,3568.6112180746723,943.5866585097529,20.91190777351313,67.05665067654348,65.84822255155318,1676.8543760222572,-667.4194949609512,False,0.85,30,0,647,0.0,67.05665067654348,2.1764394626621115,2.1764394626621115,0.0,True,LT-A,401-600,301-400,10.093401245947105,9.391386454334144,0.0,6316.702602699324,5258.900199304966,15.01,upper-middle,87808.4859107073,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0065-2026-06-14
DHNC0066,Dhanmondi,2026-06-14,2026-07-13,30,267.68488157630924,2440.4450934616348,235.66075532521472,2134.4545671324267,305.990526329208,12.538308161450072,32.024126251094515,39.64882362760829,636.2882799001352,-290.6489299433189,False,0.8757982731276457,30,15,557,3.05699574576158,32.02412625109462,1.2073337774984216,1.2168128340744264,-0.785123116131585,True,LT-A,201-300,201-300,9.116858147126752,9.057318704537176,0.0,2271.397355326343,1944.2623368366865,9.1,middle,59776.46108586191,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0066-2026-06-14
DHNC0067,Dhanmondi,2026-06-14,2026-07-13,30,186.9047787898502,1638.460970699413,171.30441302317243,1499.227706231814,139.23326446759916,8.497807818282322,15.600365766677784,27.83106870078285,372.7647573785517,-205.70042421016967,False,0.9165330824193728,25,0,480,0.0,15.60036576667776,1.436629121607032,1.436629121607032,0.0,True,LT-A,76-200,76-200,8.766287204147126,8.75183353291087,0.0,1477.9393001782978,1320.452684375072,8.5,middle,50946.36369401442,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0067-2026-06-14
DHNC0068,Dhanmondi,2026-06-14,2026-07-13,30,279.3996597754175,2507.1552491541142,237.48971080910485,2106.705686780997,400.44956237311726,15.97226827130966,41.90994896631264,41.251664031796,840.7022544645445,-399.0010280596312,False,0.85,30,0,816,0.0,41.90994896631263,2.0273501378569,1.945991253391979,4.0130652789421415,True,LT-A,201-300,201-300,8.973365433477532,8.870724039385331,0.0,2408.624391933828,2000.49616504192,9.1,upper-middle,150207.4540471034,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0068-2026-06-14
DHNC0069,Dhanmondi,2026-06-14,2026-07-13,30,138.64679165910593,1106.1123455575205,131.77198532541087,1044.754699029292,61.35764652822854,5.547144173434035,6.874806333695062,20.62441900108519,119.4247275072835,-37.44266197796978,False,0.9504149627162068,10,0,318,0.0,6.874806333695062,0.5673089371608275,0.5673089371608275,0.0,True,LT-A,76-200,76-200,7.977915192420352,7.928503895947766,0.0,1105.0774170176132,1029.858808598477,8.5,middle,50839.69073913832,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0069-2026-06-14
DHNC0070,Dhanmondi,2026-06-14,2026-07-13,30,275.4366715436193,2520.877076599283,236.73239420441493,2151.0577066231845,369.8193699760986,14.67026589313085,38.70427733920442,37.95139746964971,748.1531674371929,-340.3823999914446,False,0.8594803040484932,30,0,870,0.0,38.70427733920444,1.55697859167299,1.2484672648851949,19.814744302700817,True,LT-A,201-300,201-300,9.152292839118433,9.086452717433248,0.0,2300.122258985743,1940.8454973311093,9.1,upper-middle,142101.57972518558,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0070-2026-06-14
DHNC0071,Dhanmondi,2026-06-14,2026-07-13,30,435.2332486575192,4334.701625466832,370.84660773429965,3484.929594724161,849.7720307426707,19.603933653706868,64.38664092321955,64.19040201109196,1214.821396107276,-300.85896335351345,False,0.85,30,10,617,2.2458659385209803,64.38664092321949,2.2934438112140683,2.28007084725019,0.5830953389173839,True,LT-A,401-600,301-400,9.959491005885369,9.397226567651408,0.0,6231.827112777274,5198.871724786864,15.01,upper-middle,143087.74625588697,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0071-2026-06-14
DHNC0072,Dhanmondi,2026-06-14,2026-07-13,30,184.71498651138592,1612.7077946141194,183.1471855727613,1598.7151712368943,13.992623377225073,0.8676477799608551,1.5678009386246572,4.703402815874036,28.58148761207416,-9.885461418975051,False,0.9915123241040972,10,0,85,0.0,1.5678009386246787,1.2462589989372883,1.2462589989372883,0.0,True,LT-A,76-200,76-200,8.730790203179922,8.729127702602627,0.0,1483.065241548857,1465.875512517146,8.5,middle,56634.96349719519,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0072-2026-06-14
DHNC0073,Dhanmondi,2026-06-14,2026-07-13,30,489.7736238032932,5261.079067951803,416.3075802327991,4103.217488259031,1157.8615796927725,22.008062694703824,73.4660435704941,72.29093323323391,1445.5928764706027,-215.44036354459627,False,0.85,30,0,770,0.0,73.46604357049398,2.491531143909817,2.483637252671513,0.3168289209468505,True,LT-A,401-600,401-600,10.741858712393215,9.856216132227312,0.0,6860.833505625875,5724.259625340006,15.01,upper-middle,167281.8074221479,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0073-2026-06-14
DHNC0074,Dhanmondi,2026-06-14,2026-07-13,30,207.7641548736438,1833.7162298176663,202.10093346174128,1779.6041492269378,54.11208059072874,2.950951718200657,5.663221411902526,16.989664235707828,133.8328091411287,-62.73106431469216,False,0.9497315837145454,30,58,161,11.951884036203444,5.663221411902609,0.9265187740055948,0.9456877941117752,-2.0689294857250915,True,LT-A,201-300,201-300,8.825950900591492,8.805521670506415,0.0,1767.8714700188762,1669.6817735397622,9.1,middle,25734.95257763468,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0074-2026-06-14
DHNC0075,Dhanmondi,2026-06-14,2026-07-13,30,491.5117063813764,5281.654258423682,417.78495042417,4119.683721160131,1161.9705372635508,22.00012496861812,73.72675595720636,72.57204788538093,1610.840227933254,-376.2976427843223,False,0.8499999999999999,30,0,565,0.0,73.72675595720649,3.073783830077286,3.073783830077286,0.0,True,LT-A,401-600,401-600,10.74573441456451,9.8607757818406,0.0,6765.714815762247,5675.747482813161,15.01,upper-middle,150408.73353740177,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0075-2026-06-14
DHNC0076,Dhanmondi,2026-06-14,2026-07-13,30,289.8803091209637,2658.7140436508084,246.3982627528192,2243.2430906031877,415.4709530476212,15.626763398636054,43.48204636814455,42.987934456503,930.1961323695753,-471.7372448654511,False,0.8500000000000001,30,0,713,0.0,43.48204636814455,2.1841709663639506,2.1652843445033723,0.864704373028976,True,LT-A,201-300,201-300,9.171764897426536,9.104135173442984,0.0,2443.9464711017977,2027.1313805733907,9.1,upper-middle,134008.35104509053,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0076-2026-06-14
DHNC0077,Dhanmondi,2026-06-14,2026-07-13,30,167.79908450681415,1466.8313292233163,152.78844038236642,1332.8613304126204,133.9699988106961,9.133292706642203,15.010644124447737,24.99311917526421,228.54238259404212,-69.57926460808184,False,0.9105439450485308,25,0,533,0.0,15.010644124447774,0.8618373930025367,0.8618373930025367,0.0,True,LT-A,76-200,76-200,8.741593159072032,8.723574421448498,0.0,1314.8878534470607,1168.8398067771438,8.5,middle,47114.5755314261,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0077-2026-06-14
DHNC0078,Dhanmondi,2026-06-14,2026-07-13,30,214.66308048844817,1904.0675140671224,182.46361841518095,1607.4495743554903,296.61793971163206,15.578120918519891,32.1994620732672,32.04734337489472,681.8801282969134,-353.21484521038667,False,0.85,30,0,811,0.0,32.199462073267235,0.9660954003326092,0.9032364396114116,6.506496221755799,True,LT-A,201-300,76-200,8.870027904819839,8.809699096824172,0.0,1831.5969620390651,1529.143212421873,9.1,upper-middle,127518.00023748876,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0078-2026-06-14
DHNC0079,Dhanmondi,2026-06-14,2026-07-13,30,417.0853444997194,4108.829571987827,354.52254282476144,3380.188205072915,728.6413669149119,17.733550495315377,62.56280167495794,61.42302280487761,1111.0057460652115,-320.9413563454219,False,0.85,30,0,728,0.0,62.56280167495792,2.1634049604478203,2.148476670981205,0.690036758699364,True,LT-A,401-600,301-400,9.851292130430132,9.534480312987386,0.0,5825.757048116207,4869.989313679944,15.01,upper-middle,186106.62990103345,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0079-2026-06-14
DHNC0080,Dhanmondi,2026-06-14,2026-07-13,30,168.41937406886777,1443.7112335646448,155.9063890598797,1332.0328423594265,111.6783912052183,7.735507531480166,12.512985008988068,23.924415758948072,237.7154729258777,-102.11266596171129,False,0.9257034110346984,25,0,492,0.0,12.51298500898806,0.743993019787081,0.743993019787081,0.0,True,LT-A,76-200,76-200,8.572120883042244,8.543798944941418,0.0,1333.4779010287514,1206.374250932966,8.5,middle,36198.85219927971,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0080-2026-06-14
DHNC0081,Dhanmondi,2026-06-14,2026-07-13,30,508.1924902458392,5540.146162519548,432.2646114957485,4343.484829478744,1196.6613330408036,21.59981520228676,75.92787875009066,74.83419552061623,1731.2067529955436,-459.7112244341238,False,0.85,30,4,495,0.7524869669631981,75.9278787500906,2.9171155754084888,2.7549050577288,5.560647615306578,True,LT-A,401-600,401-600,10.901668696126324,10.048208236267946,0.0,7289.847580526125,6051.900976992078,15.01,upper-middle,145349.86108470664,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0081-2026-06-14
DHNC0082,Dhanmondi,2026-06-14,2026-07-13,30,181.7870518153182,1537.6602574517149,168.06421404292178,1415.183930333077,122.47632711863798,7.965109751981994,13.722837772396415,27.059417229721117,261.4977950223834,-111.96205067402433,False,0.9245114674815352,25,0,335,0.0,13.72283777239646,1.3516367839736685,1.3516367839736685,0.0,True,LT-A,76-200,76-200,8.458579651832743,8.420495335025066,0.0,1439.7898867285164,1297.3495149149928,8.5,middle,46346.66662506097,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0082-2026-06-14
DHNC0083,Dhanmondi,2026-06-14,2026-07-13,30,416.1962071390652,4057.366602615237,353.7667760682053,3335.104485064942,722.262117550295,17.801253578731338,62.42943107085989,61.459091110733546,1378.9672904766385,-595.24608181561,False,0.85,30,0,649,0.0,62.42943107085977,2.87513769093296,2.87513769093296,0.0,True,LT-A,401-600,301-400,9.748687116842309,9.42741012067776,0.0,5703.336377656974,4780.965280503063,15.01,upper-middle,134554.71759126906,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0083-2026-06-14
DHNC0084,Dhanmondi,2026-06-14,2026-07-13,30,375.75110271923,3496.1028985669423,319.3884373113454,2926.7836152819,569.3192832850423,16.28439722178678,56.362665407884606,55.563556780737805,1175.2533051101975,-550.3704650444176,False,0.85,30,0,592,0.0,56.362665407884506,2.7720822412450907,2.7720822412450907,0.0,True,LT-A,301-400,301-400,9.30430509256366,9.163711873604305,0.0,3407.217145722609,2816.1681338497315,9.62,upper-middle,135100.04750737458,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0084-2026-06-14
DHNC0085,Dhanmondi,2026-06-14,2026-07-13,30,81.29694643160295,618.9036469020563,76.50726386001915,576.155729950671,42.747916951385264,6.907039111073502,4.789682571583796,12.102108655647692,89.71368296179882,-34.86365735476587,False,0.9410841023947504,20,0,246,0.0,4.789682571583791,0.6393057935498608,0.6393057935498608,0.0,True,LT-A,76-200,76-200,7.612876916880938,7.530732389081765,0.0,639.131576710318,586.6031646346081,8.5,middle,57377.73502550191,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0085-2026-06-14
DHNC0086,Dhanmondi,2026-06-14,2026-07-13,30,495.7918082317815,5293.090573636992,421.4230369970143,4121.001554591443,1172.089019045549,22.14375519820706,74.36877123476722,73.21232018240636,1527.3237542446552,-282.0224150166996,False,0.85,30,0,510,0.0,74.36877123476724,2.775804039220811,2.1298829305235376,23.26969409838413,True,LT-A,401-600,401-600,10.676034750381524,9.77877617691944,0.0,7075.709995192321,5893.185713997301,15.01,upper-middle,78431.07358748725,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0086-2026-06-14
