appliance_id,household_id,name,cls,quantity,p_rat_kw,duty_cycle,schedule,thermal_response,id
DHNC0030-A00,DHNC0030,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0030-A00
DHNC0030-A01,DHNC0030,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0030-A01
DHNC0030-A02,DHNC0030,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0030-A02
DHNC0030-A03,DHNC0030,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0030-A03
DHNC0030-A04,DHNC0030,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0030-A04
DHNC0030-A05,DHNC0030,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0030-A05
DHNC0030-A06,DHNC0030,lighting,curtailable,14,0.018,0.9,res_evening_dominant,none,DHNC0030-A06
DHNC0030-A07,DHNC0030,television,curtailable,2,0.095,0.85,res_evening_dominant,none,DHNC0030-A07
DHNC0031-A00,DHNC0031,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0031-A00
DHNC0031-A01,DHNC0031,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0031-A01
DHNC0031-A02,DHNC0031,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0031-A02
DHNC0031-A03,DHNC0031,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0031-A03
DHNC0031-A04,DHNC0031,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0031-A04
DHNC0031-A05,DHNC0031,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0031-A05
DHNC0031-A06,DHNC0031,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,DHNC0031-A06
DHNC0031-A07,DHNC0031,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0031-A07
DHNC0032-A00,DHNC0032,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0032-A00
DHNC0032-A01,DHNC0032,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0032-A01
DHNC0032-A02,DHNC0032,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0032-A02
DHNC0032-A03,DHNC0032,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0032-A03
DHNC0032-A04,DHNC0032,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0032-A04
DHNC0032-A05,DHNC0032,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0032-A05
DHNC0032-A06,DHNC0032,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0032-A06
DHNC0032-A07,DHNC0032,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0032-A07
DHNC0032-A08,DHNC0032,lighting,curtailable,11,0.018,0.9,res_evening_dominant,none,DHNC0032-A08
DHNC0032-A09,DHNC0032,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0032-A09
DHNC0033-A00,DHNC0033,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0033-A00
DHNC0033-A01,DHNC0033,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0033-A01
DHNC0033-A02,DHNC0033,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0033-A02
DHNC0033-A03,DHNC0033,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0033-A03
DHNC0033-A04,DHNC0033,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0033-A04
DHNC0033-A05,DHNC0033,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0033-A05
DHNC0033-A06,DHNC0033,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,DHNC0033-A06
DHNC0033-A07,DHNC0033,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0033-A07
DHNC0033-A08,DHNC0033,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0033-A08
DHNC0034-A00,DHNC0034,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0034-A00
DHNC0034-A01,DHNC0034,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0034-A01
DHNC0034-A02,DHNC0034,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0034-A02
DHNC0034-A03,DHNC0034,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0034-A03
DHNC0034-A04,DHNC0034,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0034-A04
DHNC0035-A00,DHNC0035,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0035-A00
DHNC0035-A01,DHNC0035,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0035-A01
DHNC0035-A02,DHNC0035,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0035-A02
DHNC0035-A03,DHNC0035,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0035-A03
DHNC0035-A04,DHNC0035,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,DHNC0035-A04
DHNC0035-A05,DHNC0035,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0035-A05
DHNC0036-A00,DHNC0036,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0036-A00
DHNC0036-A01,DHNC0036,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0036-A01
DHNC0036-A02,DHNC0036,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0036-A02
DHNC0036-A03,DHNC0036,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0036-A03
DHNC0036-A04,DHNC0036,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0036-A04
DHNC0036-A05,DHNC0036,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0036-A05
DHNC0036-A06,DHNC0036,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0036-A06
DHNC0036-A07,DHNC0036,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,DHNC0036-A07
DHNC0036-A08,DHNC0036,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0036-A08
DHNC0036-A09,DHNC0036,television,curtailable,2,0.095,0.85,res_evening_dominant,none,DHNC0036-A09
DHNC0037-A00,DHNC0037,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0037-A00
DHNC0037-A01,DHNC0037,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0037-A01
DHNC0037-A02,DHNC0037,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0037-A02
DHNC0037-A03,DHNC0037,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0037-A03
DHNC0037-A04,DHNC0037,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0037-A04
DHNC0037-A05,DHNC0037,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0037-A05
DHNC0037-A06,DHNC0037,ceiling_fan,curtailable,6,0.075,0.8,res_fan,cooling_fan,DHNC0037-A06
DHNC0037-A07,DHNC0037,lighting,curtailable,13,0.018,0.9,res_evening_dominant,none,DHNC0037-A07
DHNC0037-A08,DHNC0037,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0037-A08
DHNC0038-A00,DHNC0038,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0038-A00
DHNC0038-A01,DHNC0038,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0038-A01
DHNC0038-A02,DHNC0038,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0038-A02
DHNC0038-A03,DHNC0038,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0038-A03
DHNC0038-A04,DHNC0038,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0038-A04
DHNC0038-A05,DHNC0038,split_ac_1_5ton,curtailable,3,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0038-A05
DHNC0038-A06,DHNC0038,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0038-A06
DHNC0038-A07,DHNC0038,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0038-A07
DHNC0038-A08,DHNC0038,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0038-A08
DHNC0039-A00,DHNC0039,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0039-A00
DHNC0039-A01,DHNC0039,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0039-A01
DHNC0039-A02,DHNC0039,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0039-A02
DHNC0039-A03,DHNC0039,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0039-A03
DHNC0039-A04,DHNC0039,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0039-A04
DHNC0039-A05,DHNC0039,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0039-A05
DHNC0039-A06,DHNC0039,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0039-A06
DHNC0040-A00,DHNC0040,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0040-A00
DHNC0040-A01,DHNC0040,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0040-A01
DHNC0040-A02,DHNC0040,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0040-A02
DHNC0040-A03,DHNC0040,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,DHNC0040-A03
DHNC0040-A04,DHNC0040,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0040-A04
DHNC0041-A00,DHNC0041,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0041-A00
DHNC0041-A01,DHNC0041,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0041-A01
DHNC0041-A02,DHNC0041,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0041-A02
DHNC0041-A03,DHNC0041,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0041-A03
DHNC0041-A04,DHNC0041,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0041-A04
DHNC0041-A05,DHNC0041,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0041-A05
DHNC0041-A06,DHNC0041,ceiling_fan,curtailable,6,0.075,0.8,res_fan,cooling_fan,DHNC0041-A06
DHNC0041-A07,DHNC0041,lighting,curtailable,14,0.018,0.9,res_evening_dominant,none,DHNC0041-A07
DHNC0041-A08,DHNC0041,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0041-A08
DHNC0042-A00,DHNC0042,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0042-A00
DHNC0042-A01,DHNC0042,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0042-A01
DHNC0042-A02,DHNC0042,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0042-A02
DHNC0042-A03,DHNC0042,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0042-A03
DHNC0042-A04,DHNC0042,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0042-A04
DHNC0042-A05,DHNC0042,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0042-A05
DHNC0042-A06,DHNC0042,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0042-A06
DHNC0042-A07,DHNC0042,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,DHNC0042-A07
DHNC0042-A08,DHNC0042,lighting,curtailable,14,0.018,0.9,res_evening_dominant,none,DHNC0042-A08
DHNC0043-A00,DHNC0043,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0043-A00
DHNC0043-A01,DHNC0043,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0043-A01
DHNC0043-A02,DHNC0043,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0043-A02
DHNC0043-A03,DHNC0043,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0043-A03
DHNC0043-A04,DHNC0043,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0043-A04
DHNC0043-A05,DHNC0043,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,DHNC0043-A05
DHNC0043-A06,DHNC0043,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0043-A06
DHNC0043-A07,DHNC0043,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0043-A07
DHNC0043-A08,DHNC0043,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0043-A08
DHNC0044-A00,DHNC0044,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0044-A00
DHNC0044-A01,DHNC0044,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0044-A01
DHNC0044-A02,DHNC0044,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0044-A02
DHNC0044-A03,DHNC0044,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0044-A03
DHNC0044-A04,DHNC0044,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0044-A04
DHNC0044-A05,DHNC0044,split_ac_1_5ton,curtailable,3,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0044-A05
DHNC0044-A06,DHNC0044,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,DHNC0044-A06
DHNC0044-A07,DHNC0044,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,DHNC0044-A07
DHNC0044-A08,DHNC0044,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0044-A08
DHNC0045-A00,DHNC0045,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0045-A00
DHNC0045-A01,DHNC0045,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0045-A01
DHNC0045-A02,DHNC0045,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0045-A02
DHNC0045-A03,DHNC0045,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0045-A03
DHNC0045-A04,DHNC0045,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0045-A04
DHNC0045-A05,DHNC0045,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0045-A05
DHNC0045-A06,DHNC0045,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0045-A06
DHNC0045-A07,DHNC0045,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,DHNC0045-A07
DHNC0045-A08,DHNC0045,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0045-A08
DHNC0045-A09,DHNC0045,television,curtailable,2,0.095,0.85,res_evening_dominant,none,DHNC0045-A09
DHNC0046-A00,DHNC0046,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0046-A00
DHNC0046-A01,DHNC0046,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0046-A01
DHNC0046-A02,DHNC0046,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0046-A02
DHNC0046-A03,DHNC0046,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0046-A03
DHNC0046-A04,DHNC0046,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0046-A04
DHNC0046-A05,DHNC0046,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,DHNC0046-A05
DHNC0047-A00,DHNC0047,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0047-A00
DHNC0047-A01,DHNC0047,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0047-A01
DHNC0047-A02,DHNC0047,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0047-A02
DHNC0047-A03,DHNC0047,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0047-A03
DHNC0047-A04,DHNC0047,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0047-A04
DHNC0047-A05,DHNC0047,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0047-A05
DHNC0047-A06,DHNC0047,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0047-A06
DHNC0047-A07,DHNC0047,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0047-A07
DHNC0047-A08,DHNC0047,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0047-A08
DHNC0048-A00,DHNC0048,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0048-A00
DHNC0048-A01,DHNC0048,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0048-A01
DHNC0048-A02,DHNC0048,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0048-A02
DHNC0048-A03,DHNC0048,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0048-A03
DHNC0048-A04,DHNC0048,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0048-A04
DHNC0048-A05,DHNC0048,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0048-A05
DHNC0048-A06,DHNC0048,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0048-A06
DHNC0048-A07,DHNC0048,ceiling_fan,curtailable,6,0.075,0.8,res_fan,cooling_fan,DHNC0048-A07
DHNC0048-A08,DHNC0048,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0048-A08
DHNC0048-A09,DHNC0048,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0048-A09
DHNC0049-A00,DHNC0049,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0049-A00
DHNC0049-A01,DHNC0049,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0049-A01
DHNC0049-A02,DHNC0049,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0049-A02
DHNC0049-A03,DHNC0049,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0049-A03
DHNC0049-A04,DHNC0049,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,DHNC0049-A04
DHNC0049-A05,DHNC0049,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0049-A05
DHNC0049-A06,DHNC0049,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0049-A06
DHNC0049-A07,DHNC0049,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0049-A07
DHNC0050-A00,DHNC0050,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0050-A00
DHNC0050-A01,DHNC0050,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0050-A01
DHNC0050-A02,DHNC0050,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0050-A02
DHNC0050-A03,DHNC0050,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0050-A03
DHNC0050-A04,DHNC0050,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0050-A04
DHNC0050-A05,DHNC0050,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0050-A05
DHNC0050-A06,DHNC0050,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0050-A06
DHNC0050-A07,DHNC0050,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0050-A07
DHNC0050-A08,DHNC0050,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0050-A08
DHNC0051-A00,DHNC0051,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0051-A00
DHNC0051-A01,DHNC0051,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0051-A01
DHNC0051-A02,DHNC0051,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0051-A02
DHNC0051-A03,DHNC0051,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0051-A03
DHNC0051-A04,DHNC0051,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0051-A04
DHNC0051-A05,DHNC0051,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0051-A05
DHNC0051-A06,DHNC0051,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0051-A06
DHNC0051-A07,DHNC0051,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0051-A07
DHNC0052-A00,DHNC0052,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0052-A00
DHNC0052-A01,DHNC0052,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0052-A01
DHNC0052-A02,DHNC0052,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0052-A02
DHNC0052-A03,DHNC0052,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0052-A03
DHNC0052-A04,DHNC0052,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0052-A04
DHNC0052-A05,DHNC0052,split_ac_1_5ton,curtailable,3,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0052-A05
DHNC0052-A06,DHNC0052,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0052-A06
DHNC0052-A07,DHNC0052,lighting,curtailable,13,0.018,0.9,res_evening_dominant,none,DHNC0052-A07
DHNC0052-A08,DHNC0052,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0052-A08
DHNC0053-A00,DHNC0053,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0053-A00
DHNC0053-A01,DHNC0053,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0053-A01
DHNC0053-A02,DHNC0053,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0053-A02
DHNC0053-A03,DHNC0053,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0053-A03
DHNC0053-A04,DHNC0053,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0053-A04
DHNC0053-A05,DHNC0053,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0053-A05
DHNC0053-A06,DHNC0053,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0053-A06
DHNC0054-A00,DHNC0054,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0054-A00
DHNC0054-A01,DHNC0054,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0054-A01
DHNC0054-A02,DHNC0054,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0054-A02
DHNC0054-A03,DHNC0054,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0054-A03
DHNC0054-A04,DHNC0054,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0054-A04
DHNC0054-A05,DHNC0054,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,DHNC0054-A05
DHNC0054-A06,DHNC0054,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0054-A06
DHNC0054-A07,DHNC0054,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,DHNC0054-A07
DHNC0054-A08,DHNC0054,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0054-A08
DHNC0055-A00,DHNC0055,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0055-A00
DHNC0055-A01,DHNC0055,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0055-A01
DHNC0055-A02,DHNC0055,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0055-A02
DHNC0055-A03,DHNC0055,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0055-A03
DHNC0055-A04,DHNC0055,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0055-A04
DHNC0055-A05,DHNC0055,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0055-A05
DHNC0055-A06,DHNC0055,lighting,curtailable,7,0.018,0.9,res_evening_dominant,none,DHNC0055-A06
DHNC0055-A07,DHNC0055,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0055-A07
DHNC0056-A00,DHNC0056,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0056-A00
DHNC0056-A01,DHNC0056,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0056-A01
DHNC0056-A02,DHNC0056,medical_device_home,critical,1,0.12,0.3,flat_always_on,none,DHNC0056-A02
DHNC0056-A03,DHNC0056,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0056-A03
DHNC0056-A04,DHNC0056,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0056-A04
DHNC0056-A05,DHNC0056,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0056-A05
DHNC0056-A06,DHNC0056,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0056-A06
DHNC0056-A07,DHNC0056,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0056-A07
DHNC0056-A08,DHNC0056,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0056-A08
DHNC0057-A00,DHNC0057,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0057-A00
DHNC0057-A01,DHNC0057,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0057-A01
DHNC0057-A02,DHNC0057,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0057-A02
DHNC0057-A03,DHNC0057,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0057-A03
DHNC0057-A04,DHNC0057,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0057-A04
DHNC0057-A05,DHNC0057,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0057-A05
DHNC0057-A06,DHNC0057,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,DHNC0057-A06
DHNC0057-A07,DHNC0057,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0057-A07
DHNC0058-A00,DHNC0058,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0058-A00
DHNC0058-A01,DHNC0058,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0058-A01
DHNC0058-A02,DHNC0058,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0058-A02
